SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
26,12:46:41,2022-08-19,gsw light adap,Shane,,rhov,023,001,0.027981,2.919345,0.027715,0.556412,1.412153,1.396521,3.389178,1.977025,13.843767,13.998728,33.597050,0.441786,PSF-00338_20220819124641,0.000000,0.000000,0.000000,89.131233,160.820450,0.445772,0.5,0.80,142.364288,42.99,42.51,25.55,26.07,100.88,156.4,154.8,1.0,798,3.830,12:37:28,2022-08-19,7.25,0.002,0.002,-9999.000,-1.101,-2.980,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,154.396530,25,-6.081087,151.955719,154.731491,-2.775772,2.486577,2.482031,1.653522,0.829528,0.266837,0.007464,0.175310,0.828350,89.131233,0.000365,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819124641,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
27,12:46:55,2022-08-19,gsw light adap,Shane,,rhov,024,001,0.008063,2.915613,0.008041,0.254389,1.420779,1.413612,4.518304,3.097525,14.013364,14.084414,44.790672,0.441786,PSF-00338_20220819124655,0.000000,0.000000,0.000000,42.735458,45.409084,0.058879,0.5,0.80,40.792919,43.12,42.90,25.60,31.03,100.88,156.0,154.3,1.1,1732,3.779,12:37:28,2022-08-19,7.25,0.000,0.001,-9999.000,0.127,0.112,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,45.409084,25,0.873901,45.612217,46.284119,-0.671902,2.487113,2.482208,1.649611,0.828550,0.266288,0.064952,0.176645,1.671772,42.735458,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819124655,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
28,12:47:10,2022-08-19,gsw light adap,Shane,,rhov,024,002,0.013832,2.913498,0.013766,0.354669,1.379568,1.369555,3.910155,2.530587,13.577563,13.676826,38.764679,0.441786,PSF-00338_20220819124710,0.000000,0.000000,0.000000,55.234550,59.104443,0.065475,0.5,0.80,41.452045,41.73,41.43,25.66,28.51,100.87,155.7,154.3,0.9,1583,3.829,12:37:28,2022-08-19,7.25,0.001,0.003,-9999.000,0.324,0.616,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,59.104443,25,1.798880,59.489967,60.905655,-1.415688,2.485005,2.480168,1.647409,0.828504,0.265692,0.034396,0.178194,1.536862,55.234550,0.000366,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819124710,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
29,12:47:20,2022-08-19,gsw light adap,Shane,,rhov,024,003,0.011566,2.915592,0.011521,0.299556,1.381831,1.373388,3.935345,2.553514,13.616205,13.699904,39.016251,0.441786,PSF-00338_20220819124720,0.000000,0.000000,0.000000,48.110603,51.344990,0.062993,0.5,0.80,36.236732,41.72,41.46,25.69,28.63,100.86,155.9,154.3,1.1,1438,3.830,12:37:28,2022-08-19,7.25,0.001,0.002,-9999.000,0.073,-0.264,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,51.344990,25,0.834431,51.271675,52.180504,-0.908829,2.485047,2.480142,1.649589,0.828525,0.265346,0.035317,0.179135,1.406228,48.110603,0.000366,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819124720,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
30,12:49:36,2022-08-19,gsw light adap,Shane,,rhov,026,001,0.396214,2.914466,0.348796,7.036286,1.602563,1.404511,3.585146,1.982584,13.923631,15.887011,35.541363,0.441786,PSF-00338_20220819124936,0.000000,0.000000,0.000000,65.532806,93.713531,0.300711,0.5,0.80,200.196075,46.60,40.84,26.32,27.03,100.87,155.8,154.1,1.1,1664,3.827,12:37:28,2022-08-19,7.25,0.001,-0.003,0.012,-0.272,-0.063,-0.162,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,90.894699,25,-2.680210,90.472343,91.029846,-0.557503,2.484005,2.487044,1.648416,0.828118,0.258756,0.009568,0.193142,1.610596,65.532806,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819124936,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
31,12:49:57,2022-08-19,gsw light adap,Shane,,rhov,027,001,0.019985,2.917817,0.019849,0.520096,1.434875,1.420249,4.006691,2.571816,14.079545,14.224533,39.720055,0.441786,PSF-00338_20220819124957,0.000000,0.000000,0.000000,70.235252,95.445869,0.264135,0.5,0.80,87.767189,41.48,41.05,26.42,28.94,100.87,156.2,153.5,1.8,831,3.827,12:49:51,2022-08-19,7.08,0.000,0.001,-9999.000,-0.869,0.157,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,95.445869,25,1.280669,93.477486,96.728195,-3.250710,2.484276,2.479867,1.651917,0.827088,0.257704,0.030529,0.195177,0.857518,70.235252,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819124957,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
32,12:50:10,2022-08-19,gsw light adap,Shane,,rhov,027,002,0.030450,2.915963,0.030136,0.652141,1.455762,1.437401,3.584121,2.128359,14.249752,14.431778,35.531380,0.441786,PSF-00338_20220819125010,0.000000,0.000000,0.000000,99.647995,199.230698,0.499836,0.5,0.80,159.037354,41.90,41.38,26.49,27.02,100.87,156.0,152.0,2.5,795,3.826,12:49:51,2022-08-19,7.08,0.003,-0.002,-9999.000,-0.122,-1.510,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,193.886520,25,-5.011231,193.366882,194.212967,-0.846085,2.484716,2.480476,1.649976,0.824479,0.256980,0.007533,0.196429,0.825670,99.647995,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819125010,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
33,12:50:20,2022-08-19,gsw light adap,Shane,,rhov,027,003,0.011022,2.913257,0.010981,0.277955,1.455889,1.448046,3.940817,2.484929,14.355927,14.433675,39.069248,0.441786,PSF-00338_20220819125020,0.000000,0.000000,0.000000,92.615959,157.383804,0.411528,0.5,0.80,202.206177,41.80,41.58,26.54,28.65,100.87,155.7,130.7,16.0,1228,3.826,12:49:51,2022-08-19,7.08,-0.001,0.001,-9999.000,-1.004,-2.549,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,152.765030,25,-4.403866,152.233246,152.974228,-0.740982,2.484992,2.480319,1.647159,0.787489,0.256546,0.025874,0.197348,1.216765,92.615959,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819125020,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
34,12:50:32,2022-08-19,gsw light adap,Shane,,rhov,028,001,0.012449,2.915768,0.012396,0.397576,1.444445,1.433248,4.583070,3.138625,14.208052,14.319053,45.432819,0.441786,PSF-00338_20220819125032,0.000000,0.000000,0.000000,61.358929,71.583511,0.142834,0.5,0.80,79.519424,41.36,41.04,26.58,31.28,100.88,156.0,154.5,1.0,1392,3.826,12:49:51,2022-08-19,7.08,0.000,0.003,-9999.000,0.018,0.173,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,71.583511,25,0.509853,71.752670,72.094025,-0.341354,2.484210,2.479656,1.649772,0.828886,0.256053,0.056559,0.198410,1.364395,61.358929,0.000369,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819125032,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
35,12:50:53,2022-08-19,gsw light adap,Shane,,rhov,028,002,0.010200,2.914366,0.010164,0.267935,1.470485,1.462933,4.056711,2.586226,14.502357,14.577226,40.215027,0.441786,PSF-00338_20220819125053,0.000000,0.000000,0.000000,63.409924,77.676521,0.183667,0.5,0.80,78.833481,41.85,41.64,26.69,29.15,100.88,155.8,154.4,0.9,1073,3.825,12:49:51,2022-08-19,7.08,0.003,-0.004,-9999.000,0.202,0.364,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,77.421066,25,-0.106800,77.573059,77.569580,0.003479,2.485035,2.480353,1.648311,0.828785,0.255022,0.030019,0.200479,1.076442,63.409924,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819125053,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
36,12:51:05,2022-08-19,gsw light adap,Shane,,rhov,028,003,0.027780,2.914538,0.027518,0.682252,1.430192,1.410956,3.865482,2.435290,13.987382,14.178075,38.320095,0.441786,PSF-00338_20220819125105,0.000000,0.000000,0.000000,72.294830,96.601013,0.251614,0.5,0.80,108.292542,40.58,40.04,26.74,28.32,100.87,155.8,154.2,1.0,1076,3.824,12:49:51,2022-08-19,7.08,0.000,0.001,-9999.000,-0.207,0.130,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,96.601013,25,0.403982,96.815941,97.005516,-0.189575,2.482751,2.478492,1.648491,0.828390,0.254515,0.019697,0.201614,1.079087,72.294830,0.000370,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819125105,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
37,12:51:36,2022-08-19,gsw light adap,Shane,,rhov,031,001,0.066551,2.916335,0.065066,1.658311,1.483123,1.436457,3.984422,2.501300,14.239826,14.702433,39.498219,0.441786,PSF-00338_20220819125136,0.000000,0.000000,0.000000,76.665047,102.892235,0.254900,0.5,0.80,181.105743,41.82,40.50,26.85,28.84,100.88,156.0,140.2,10.2,1776,3.824,12:49:51,2022-08-19,7.08,0.001,0.005,-9999.000,0.004,0.458,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,98.465324,25,-5.000087,96.298096,97.885666,-1.587570,2.483381,2.480265,1.650365,0.803677,0.253409,0.024532,0.204561,1.711673,76.665047,0.000367,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819125136,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
38,12:51:57,2022-08-19,gsw light adap,Shane,,rhov,034,001,0.016276,2.913237,0.016185,0.456190,1.448281,1.435408,4.211686,2.763405,14.229711,14.357325,41.751945,0.441786,PSF-00338_20220819125157,0.000000,0.000000,0.000000,89.169144,101.323486,0.119956,0.5,0.80,85.965645,40.67,40.30,26.92,29.80,100.87,155.7,154.1,1.0,1792,3.824,12:49:51,2022-08-19,7.08,0.001,0.002,-9999.000,0.158,0.424,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,101.323486,25,1.681864,101.970078,103.007530,-1.037453,2.483083,2.478569,1.647139,0.828253,0.252703,0.035041,0.206576,1.725553,89.169144,0.000368,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819125157,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
39,12:52:12,2022-08-19,gsw light adap,Shane,,rhov,034,002,0.008808,2.917018,0.008781,0.269032,1.447292,1.439723,4.447513,3.000221,14.272309,14.347345,44.089237,0.441786,PSF-00338_20220819125212,0.000000,0.000000,0.000000,62.163235,68.746803,0.095765,0.5,0.80,63.293354,40.52,40.31,26.96,30.75,100.88,156.1,153.7,1.6,1652,3.824,12:49:51,2022-08-19,7.08,0.002,0.001,-9999.000,-0.140,-0.189,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,68.746803,25,1.161796,69.000008,69.910103,-0.910095,2.483079,2.478348,1.651080,0.827456,0.252216,0.045807,0.207950,1.599708,62.163235,0.000368,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819125212,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
40,12:52:28,2022-08-19,gsw light adap,Shane,,rhov,035,001,0.027231,2.915518,0.026979,0.660374,1.410391,1.391783,3.815493,2.405102,13.797548,13.982021,37.825188,0.441786,PSF-00338_20220819125228,0.000000,0.000000,0.000000,94.619392,132.435883,0.285546,0.5,0.80,165.550354,39.38,38.86,27.01,28.09,100.87,155.9,150.9,3.2,1449,3.824,12:49:51,2022-08-19,7.08,0.002,0.004,-9999.000,-0.103,-0.706,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,131.651764,25,-0.583220,131.688599,131.851913,-0.163315,2.480998,2.476660,1.649512,0.822574,0.251750,0.013936,0.209369,1.416436,94.619392,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220819125228,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
