SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
26,13:00:03,2022-08-17,gsw light adap,Shane,,rhov,019,003,0.005033,2.916761,0.005024,0.250928,1.415349,1.408262,6.278188,4.862838,13.914463,13.984490,62.032215,0.441786,PSF-00338_20220817130003,0.000000,0.000000,0.000000,73.300125,86.284874,0.150487,0.5,0.80,12.233483,32.43,32.27,30.42,36.92,101.21,156.1,152.4,2.4,203,3.883,12:58:46,2022-08-17,6.83,-0.000,-0.000,-9999.000,-0.185,0.760,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,86.284874,25,0.884116,86.620689,87.170135,-0.549446,2.470656,2.465938,1.650811,0.825100,0.220002,0.081398,0.137647,0.290692,73.300125,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130003,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
27,13:00:17,2022-08-17,gsw light adap,Shane,,rhov,020,001,0.001833,2.915799,0.001832,0.077821,1.359502,1.357301,5.512316,4.152814,13.411836,13.433582,54.468582,0.441786,PSF-00338_20220817130017,0.000000,0.000000,0.000000,67.970039,74.028610,0.081841,0.5,0.80,65.513832,31.16,31.11,30.41,34.56,101.20,156.0,154.2,1.1,2001,3.883,12:58:46,2022-08-17,6.83,-0.002,-0.001,-9999.000,0.059,0.185,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,74.028610,25,1.098645,74.297905,75.128677,-0.830772,2.468954,2.463994,1.649805,0.828349,0.220050,0.051678,0.139157,1.914935,67.970039,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130017,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
28,13:00:35,2022-08-17,gsw light adap,Shane,,rhov,020,002,0.006247,2.914694,0.006234,0.233348,1.350738,1.344133,5.019611,3.668873,13.282078,13.347346,49.601395,0.441786,PSF-00338_20220817130035,0.000000,0.000000,0.000000,69.038269,76.786278,0.100904,0.5,0.80,69.883667,30.98,30.83,30.40,32.89,101.20,155.8,149.7,3.9,1731,3.883,12:58:46,2022-08-17,6.83,0.002,0.003,-9999.000,-0.143,0.053,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,76.786278,25,0.860899,77.123878,77.648293,-0.524414,2.468530,2.463706,1.648653,0.820344,0.220116,0.031178,0.141103,1.671204,69.038269,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130035,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
29,13:00:53,2022-08-17,gsw light adap,Shane,,rhov,021,001,0.029857,2.915828,0.029555,1.172665,1.387091,1.353938,5.270555,3.883463,13.378304,13.705894,52.078518,0.441786,PSF-00338_20220817130053,0.000000,0.000000,0.000000,68.020462,87.262100,0.220504,0.5,0.80,163.893494,31.84,31.08,30.39,33.76,101.20,156.0,152.5,2.3,1858,3.883,12:58:46,2022-08-17,6.83,-0.000,0.001,-9999.000,0.227,0.291,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,85.036041,25,-2.175001,84.330795,85.084282,-0.753487,2.468904,2.465032,1.649835,0.825273,0.220245,0.042000,0.143023,1.785679,68.020462,0.000367,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130053,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
30,13:01:09,2022-08-17,gsw light adap,Shane,,rhov,021,002,0.079612,2.918551,0.077498,2.700101,1.403330,1.327168,4.820993,3.417663,13.113627,13.866179,47.635799,0.441786,PSF-00338_20220817130109,0.000000,0.000000,0.000000,105.485558,144.520737,0.270101,0.5,0.80,216.511032,32.26,30.51,30.36,32.17,101.21,156.3,145.7,6.8,2004,3.883,12:58:46,2022-08-17,6.83,-0.002,0.001,0.014,-1.905,-3.866,-5.541,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,142.043716,25,-2.364454,142.022964,142.153214,-0.130249,2.468067,2.465678,1.652688,0.813307,0.220466,0.022982,0.144674,1.917399,105.485558,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130109,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
31,13:01:23,2022-08-17,gsw light adap,Shane,,rhov,021,003,0.035252,2.915798,0.034831,0.983313,1.361605,1.333797,4.140961,2.779356,13.179459,13.454229,40.917473,0.441786,PSF-00338_20220817130123,0.000000,0.000000,0.000000,78.511475,168.582916,0.534286,0.5,0.80,349.599670,31.36,30.72,30.33,29.51,101.20,156.0,147.7,5.3,1636,3.882,12:58:46,2022-08-17,6.83,0.001,0.002,-9999.000,0.560,1.530,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,168.582916,25,0.479206,170.690414,169.062744,1.627670,2.468391,2.464312,1.649804,0.816805,0.220772,-0.008241,0.146178,1.584826,78.511475,0.000387,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130123,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
32,13:01:35,2022-08-17,gsw light adap,Shane,,rhov,023,001,0.053625,2.914596,0.052656,1.663152,1.366897,1.319824,4.471034,3.104137,13.041998,13.507153,44.181053,0.441786,PSF-00338_20220817130135,0.000000,0.000000,0.000000,73.199989,109.259537,0.330036,0.5,0.80,182.516998,31.53,30.45,30.30,30.84,101.20,155.8,151.7,2.6,1383,3.881,12:58:46,2022-08-17,6.83,0.002,0.002,-9999.000,0.890,2.093,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,103.801132,25,-5.788548,101.940750,103.463486,-1.522736,2.467995,2.464584,1.648551,0.823973,0.221022,0.007858,0.147509,1.356033,73.199989,0.000372,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130135,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
33,13:01:55,2022-08-17,gsw light adap,Shane,,rhov,024,001,0.007147,2.917240,0.007130,0.254083,1.353098,1.345920,4.849142,3.496044,13.298879,13.369803,47.913815,0.441786,PSF-00338_20220817130155,0.000000,0.000000,0.000000,71.065666,78.449966,0.094128,0.5,0.80,71.397774,31.29,31.12,30.26,32.27,101.21,156.2,154.1,1.3,1896,3.880,12:58:46,2022-08-17,6.83,0.002,0.004,-9999.000,0.064,0.697,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,78.449966,25,1.521200,78.891281,79.973137,-1.081856,2.469001,2.464214,1.651312,0.828138,0.221377,0.025466,0.149585,1.820128,71.065666,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130155,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
34,13:02:10,2022-08-17,gsw light adap,Shane,,rhov,024,002,0.009291,2.917128,0.009262,0.320917,1.345095,1.336028,4.746109,3.401014,13.201983,13.291579,46.898769,0.441786,PSF-00338_20220817130210,0.000000,0.000000,0.000000,90.582848,98.910927,0.084198,0.5,0.80,66.067245,31.17,30.96,30.22,31.89,101.20,156.1,153.1,2.0,1962,3.881,12:58:46,2022-08-17,6.83,0.000,0.001,0.012,-0.756,-1.037,-1.430,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,98.910927,25,1.094930,99.103333,100.007278,-0.903946,2.468769,2.464039,1.651194,0.826369,0.221703,0.021331,0.151169,1.879175,90.582848,0.000381,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130210,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
35,13:02:20,2022-08-17,gsw light adap,Shane,,rhov,024,003,0.007386,2.916283,0.007367,0.216432,1.334326,1.328206,4.225545,2.891220,13.125086,13.185558,41.756054,0.441786,PSF-00338_20220817130220,0.000000,0.000000,0.000000,52.268745,68.516495,0.237136,0.5,0.80,165.851395,30.97,30.83,30.20,29.86,101.20,156.0,154.1,1.3,1748,3.881,12:58:46,2022-08-17,6.83,0.001,0.001,-9999.000,0.235,0.326,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,68.516495,25,0.868329,68.827271,69.385948,-0.558678,2.468574,2.463729,1.650311,0.828124,0.221927,-0.002563,0.152127,1.686592,52.268745,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130220,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
36,13:03:16,2022-08-17,gsw light adap,Shane,,rhov,026,001,0.347624,2.915467,0.310591,7.653674,1.541731,1.325625,3.967701,2.425970,13.098801,15.234192,39.205757,0.441786,PSF-00338_20220817130316,0.000000,0.000000,0.000000,69.061157,113.212959,0.389989,0.5,0.80,206.514435,35.86,30.83,30.16,28.77,101.20,155.9,148.5,4.8,1324,3.880,12:58:46,2022-08-17,6.83,-0.001,0.001,0.018,0.631,1.291,2.016,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,109.409805,25,-3.625620,108.875153,109.582642,-0.707489,2.468589,2.471143,1.649459,0.818247,0.222251,-0.014863,0.157922,1.303000,69.061157,0.000382,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130316,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
37,13:03:32,2022-08-17,gsw light adap,Shane,,rhov,027,001,0.054345,2.916674,0.053351,1.462679,1.324744,1.283396,4.025828,2.701084,12.682186,13.090777,39.782192,0.441786,PSF-00338_20220817130332,0.000000,0.000000,0.000000,87.740417,165.307175,0.469228,0.5,0.80,167.589630,30.83,29.87,30.15,29.02,101.20,156.1,152.1,2.6,893,3.880,12:58:46,2022-08-17,6.83,0.002,0.003,-9999.000,0.612,1.646,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,156.890625,25,-8.818875,153.947708,156.476868,-2.529160,2.467167,2.463530,1.650720,0.824552,0.222362,-0.011794,0.159554,0.913704,87.740417,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130332,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
38,13:03:50,2022-08-17,gsw light adap,Shane,,rhov,027,002,0.067205,2.914841,0.065690,1.938493,1.347990,1.293124,4.251705,2.903715,12.778095,13.320256,42.013515,0.441786,PSF-00338_20220817130350,0.000000,0.000000,0.000000,174.821732,271.077759,0.355086,0.5,0.80,190.559998,31.43,30.15,30.12,29.96,101.20,155.9,153.0,1.8,1342,3.879,12:58:46,2022-08-17,6.83,0.000,0.001,0.002,-1.815,-3.952,-9.864,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,267.040741,25,-3.737064,265.955688,267.335846,-1.380157,2.467587,2.464453,1.648806,0.826297,0.222626,-0.000361,0.161275,1.319077,174.821732,0.000383,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130350,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
39,13:04:02,2022-08-17,gsw light adap,Shane,,rhov,027,003,0.069448,2.917748,0.067834,1.698991,1.353731,1.305755,3.823623,2.469892,12.902559,13.376624,37.782368,0.441786,PSF-00338_20220817130402,0.000000,0.000000,0.000000,103.355881,247.271896,0.582015,0.5,0.80,250.232468,31.59,30.47,30.10,28.13,101.20,156.2,150.2,3.9,1075,3.821,12:58:46,2022-08-17,6.83,0.002,0.001,0.019,0.563,1.001,4.700,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,237.017868,25,-9.502395,236.261124,237.757187,-1.496063,2.468071,2.464708,1.651845,0.821221,0.222772,-0.021527,0.162288,1.078071,103.355881,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130402,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
40,13:04:13,2022-08-17,gsw light adap,Shane,,rhov,028,001,0.015245,2.917189,0.015165,0.514550,1.314767,1.300225,4.647413,3.332646,12.847435,12.991128,45.920780,0.441786,PSF-00338_20220817130413,0.000000,0.000000,0.000000,72.513702,89.095024,0.186108,0.5,0.80,123.689743,30.72,30.38,30.08,31.52,101.21,156.1,154.3,1.2,1662,3.879,12:58:46,2022-08-17,6.83,-0.002,0.000,-9999.000,-0.421,-0.431,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,88.978531,25,0.045506,89.104416,89.140587,-0.036171,2.467938,2.463367,1.651259,0.828528,0.222957,0.018576,0.163300,1.608044,72.513702,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130413,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
41,13:04:27,2022-08-17,gsw light adap,Shane,,rhov,028,002,0.017094,2.917845,0.016995,0.532255,1.320138,1.305103,4.400356,3.080218,12.895037,13.043589,43.477596,0.441786,PSF-00338_20220817130427,0.000000,0.000000,0.000000,65.608978,80.620049,0.186195,0.5,0.80,113.167747,30.88,30.53,30.06,30.56,101.21,156.2,154.1,1.4,1519,3.878,12:58:46,2022-08-17,6.83,-0.001,0.002,-9999.000,0.112,0.275,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,80.620049,25,0.878544,81.049561,81.499733,-0.450172,2.468163,2.463619,1.651946,0.828189,0.223132,0.007394,0.164488,1.479721,65.608978,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130427,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
42,13:04:39,2022-08-17,gsw light adap,Shane,,rhov,028,003,0.028661,2.915705,0.028382,0.731832,1.327297,1.306592,3.869838,2.542541,12.910610,13.115193,38.238365,0.441786,PSF-00338_20220817130439,0.000000,0.000000,0.000000,70.052505,127.527603,0.450687,0.5,0.80,109.459923,31.07,30.59,30.05,28.34,101.20,156.0,153.2,1.8,607,3.878,12:58:46,2022-08-17,6.83,0.000,-0.000,-9999.000,0.184,0.441,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,125.079987,25,-2.220507,125.578522,125.304222,0.274300,2.468253,2.463917,1.649707,0.826521,0.223251,-0.018506,0.165595,0.655601,70.052505,0.000387,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130439,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
43,13:04:54,2022-08-17,gsw light adap,Shane,,rhov,029,001,0.331139,2.916199,0.297372,7.084794,1.500506,1.300480,3.848070,2.347565,12.849420,14.825774,38.020935,0.441786,PSF-00338_20220817130454,0.000000,0.000000,0.000000,69.167732,108.252449,0.361052,0.5,0.80,235.331299,35.17,30.48,30.02,28.24,101.21,156.0,152.8,2.1,1629,3.877,12:58:46,2022-08-17,6.83,0.002,0.004,0.018,0.411,0.826,1.952,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,103.264328,25,-5.126390,101.933601,103.119415,-1.185814,2.468102,2.470146,1.650223,0.825901,0.223442,-0.019371,0.167044,1.579097,69.167732,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130454,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
44,13:05:17,2022-08-17,gsw light adap,Shane,,rhov,030,001,0.058661,2.911441,0.057503,1.853444,1.355432,1.302832,4.522887,3.167455,12.872720,13.392439,44.688694,0.441786,PSF-00338_20220817130517,0.000000,0.000000,0.000000,54.716347,88.438553,0.381307,0.5,0.80,32.784199,31.83,30.59,29.99,31.04,101.21,155.4,154.0,0.9,215,3.876,12:58:46,2022-08-17,6.83,0.001,0.001,-9999.000,0.730,1.454,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,85.404755,25,-3.144557,84.584717,85.289925,-0.705208,2.468273,2.465091,1.645279,0.828070,0.223724,0.013902,0.169265,0.301275,54.716347,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130517,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
45,13:06:08,2022-08-17,gsw light adap,Shane,,rhov,034,001,0.043933,2.917275,0.043281,1.372808,1.346807,1.308021,4.464858,3.118052,12.923863,13.307084,44.114902,0.441786,PSF-00338_20220817130608,0.000000,0.000000,0.000000,66.989426,88.702095,0.244782,0.5,0.80,13.676379,31.74,30.83,29.93,30.82,101.21,156.2,152.6,2.3,140,3.876,12:58:46,2022-08-17,6.83,0.000,0.003,-9999.000,1.779,0.558,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,86.731194,25,-1.842528,86.436508,86.857178,-0.420670,2.468633,2.464969,1.651348,0.825453,0.224285,0.011956,0.174128,0.233282,66.989426,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130608,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
46,13:06:29,2022-08-17,gsw light adap,Shane,,rhov,034,002,0.036702,2.914938,0.036245,1.177849,1.341108,1.307768,4.534527,3.193419,12.921683,13.251104,44.804367,0.441786,PSF-00338_20220817130629,0.000000,0.000000,0.000000,85.888268,102.738991,0.164015,0.5,0.80,117.058716,31.67,30.88,29.89,31.09,101.21,155.9,153.8,1.3,1784,3.876,12:58:46,2022-08-17,6.83,0.001,0.003,-9999.000,-0.984,-3.163,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,101.305962,25,-1.693009,100.381851,101.043785,-0.661934,2.468725,2.464868,1.648908,0.827737,0.224599,0.015607,0.176105,1.718922,85.888268,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130629,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
47,13:06:43,2022-08-17,gsw light adap,Shane,,rhov,034,003,0.052206,2.915877,0.051288,1.814883,1.365735,1.314414,4.837310,3.471576,12.987413,13.494501,47.796322,0.441786,PSF-00338_20220817130643,0.000000,0.000000,0.000000,106.789108,127.556190,0.162807,0.5,0.80,8.780340,32.31,31.10,29.86,32.23,101.21,156.0,154.1,1.2,135,3.875,12:58:46,2022-08-17,6.83,0.001,-0.001,-0.002,-1.577,-4.121,-11.848,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,126.543762,25,-1.292742,125.777725,126.261772,-0.484047,2.469044,2.465851,1.649887,0.828253,0.224867,0.029642,0.177401,0.228899,106.789108,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130643,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
48,13:06:56,2022-08-17,gsw light adap,Shane,,rhov,035,001,0.044695,2.916961,0.044020,1.263946,1.358242,1.322528,4.184589,2.826347,13.067687,13.420565,41.347240,0.441786,PSF-00338_20220817130656,0.000000,0.000000,0.000000,101.490852,164.935608,0.384664,0.5,0.80,197.701904,32.17,31.32,29.84,29.69,101.21,156.1,134.0,14.2,1285,3.874,12:58:46,2022-08-17,6.83,0.004,0.003,-9999.000,1.064,2.445,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,161.581635,25,-3.105552,161.230804,161.826035,-0.595230,2.469383,2.465637,1.651021,0.793100,0.225037,-0.000398,0.178487,1.267817,101.490852,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220817130656,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
