SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
26,11:34:01,2022-08-09,gsw light adap,Shane,,rhov,009,002,0.082314,2.915674,0.080054,3.109226,0.083512,-0.005680,3.941735,3.858223,-0.056047,0.823985,38.891918,0.441786,PSF-00338_20220809113401,0.000000,0.000000,0.000000,82.000137,133.802567,0.387156,0.5,0.80,256.263336,2.40,-0.16,26.50,28.65,101.35,156.0,154.6,0.9,1655,3.785,11:33:37,2022-08-09,7.84,0.000,0.002,-9999.000,-0.104,0.677,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,129.715912,25,-3.828076,129.681946,129.969528,-0.287582,2.487329,2.489853,1.649675,0.829056,0.256915,0.026336,0.137349,1.601949,82.000137,0.000376,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809113401,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
27,11:34:14,2022-08-09,gsw light adap,Shane,,rhov,009,003,0.103488,2.913069,0.099938,3.626375,0.089453,-0.014773,3.698080,3.608628,-0.145769,0.882675,36.490826,0.441786,PSF-00338_20220809113414,0.000000,0.000000,0.000000,70.279243,129.151230,0.455838,0.5,0.80,261.451050,2.56,-0.42,26.60,27.56,101.34,155.6,153.4,1.4,1434,3.732,11:33:37,2022-08-09,7.84,0.001,0.001,0.017,0.202,0.905,2.317,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,122.691032,25,-6.335549,121.425392,122.807472,-1.382080,2.486734,2.490252,1.646964,0.827034,0.255843,0.012402,0.138752,1.402419,70.279243,0.000374,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809113414,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
28,11:34:33,2022-08-09,gsw light adap,Shane,,rhov,010,001,0.141972,2.915420,0.135379,4.318182,0.101610,-0.022259,3.280300,3.178689,-0.219632,1.002607,32.367332,0.441786,PSF-00338_20220809113433,0.000000,0.000000,0.000000,92.938545,202.540085,0.541135,0.5,0.80,35.152691,2.88,-0.63,26.74,25.52,101.35,155.9,154.2,1.1,162,3.780,11:33:37,2022-08-09,7.84,0.002,0.004,-9999.000,0.309,0.863,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,193.035370,25,-9.467104,193.757767,193.060715,0.697052,2.486247,2.491090,1.649410,0.828373,0.254506,-0.012301,0.140786,0.253809,92.938545,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809113433,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
29,11:34:56,2022-08-09,gsw light adap,Shane,,rhov,010,002,0.121862,2.915761,0.116973,3.931710,0.102678,-0.010077,3.449539,3.346861,-0.099431,1.013108,34.036076,0.441786,PSF-00338_20220809113456,0.000000,0.000000,0.000000,128.759262,262.899719,0.510234,0.5,0.80,31.723286,2.89,-0.28,26.88,26.37,101.35,156.0,154.3,1.1,155,3.783,11:33:37,2022-08-09,7.84,0.000,0.001,0.010,-1.667,-2.167,0.881,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,235.172867,25,-27.470760,230.482224,235.393372,-4.911148,2.487031,2.491094,1.649766,0.828520,0.253106,-0.004267,0.143132,0.247515,128.759262,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809113456,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
30,11:35:08,2022-08-09,gsw light adap,Shane,,rhov,010,003,0.026055,2.915732,0.025825,1.144291,0.007527,-0.025322,4.400761,4.393234,-0.249843,0.074264,43.420780,0.441786,PSF-00338_20220809113508,0.000000,0.000000,0.000000,61.463356,79.794151,0.229726,0.5,0.80,14.997961,0.21,-0.71,26.94,30.57,101.35,156.0,148.9,4.5,163,3.783,11:33:37,2022-08-09,7.84,0.000,0.001,-9999.000,-0.080,0.683,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,74.145195,25,-7.186232,70.230247,72.598610,-2.368362,2.486052,2.483688,1.649735,0.818935,0.252414,0.043822,0.144324,0.254544,61.463356,0.000371,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809113508,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
31,12:25:34,2022-08-09,gsw light adap,Shane,,rhov,010,004,-0.024356,2.916591,-0.024561,-1.450559,-0.959621,-0.917599,4.911264,5.870885,-9.050859,-9.465353,48.442917,0.441786,PSF-00338_20220809122534,0.000000,0.000000,0.000000,116.681099,205.406845,0.431951,0.5,0.80,290.124176,-12.23,-11.69,41.07,32.50,101.38,156.1,152.6,2.2,1679,3.734,12:25:22,2022-08-09,0.28,-0.001,-0.001,-9999.000,-0.311,-0.341,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,188.288208,25,-17.093536,185.106400,188.291153,-3.184753,2.443488,2.445624,1.650633,0.825549,0.145619,-0.106235,0.375313,1.623961,116.681099,0.000391,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809122534,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
32,12:25:48,2022-08-09,gsw light adap,Shane,,rhov,011,001,-0.017710,2.915453,-0.017818,-1.035920,-0.945046,-0.915014,4.835942,5.780989,-9.025429,-9.321663,47.700325,0.441786,PSF-00338_20220809122548,0.000000,0.000000,0.000000,94.079376,227.147858,0.585823,0.5,0.80,229.729050,-12.08,-11.69,41.01,32.22,101.38,155.9,147.7,5.3,980,3.733,12:25:22,2022-08-09,0.28,-0.001,-0.002,-9999.000,-0.002,4.630,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,213.954086,25,-12.554082,212.008591,214.577515,-2.568924,2.443565,2.442939,1.649444,0.816814,0.145923,-0.108831,0.375881,0.992718,94.079376,0.000391,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809122548,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
33,12:27:01,2022-08-09,gsw light adap,Shane,,rhov,011,002,-0.017511,2.915725,-0.017617,-1.237783,-0.940740,-0.904864,6.004742,6.945482,-8.925227,-9.279097,59.228439,0.441786,PSF-00338_20220809122701,0.000000,0.000000,0.000000,100.980881,186.405197,0.458272,0.5,0.80,299.574646,-12.18,-11.72,40.77,36.11,101.38,156.0,152.5,2.3,1634,3.727,12:25:22,2022-08-09,0.28,-0.000,-0.001,-0.002,-3.751,-3.030,-11.315,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,170.949692,25,-17.182692,165.343887,169.200241,-3.856354,2.443673,2.443622,1.649728,0.825254,0.147291,-0.057680,0.379808,1.583412,100.980881,0.000396,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809122701,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
34,12:27:16,2022-08-09,gsw light adap,Shane,,rhov,011,003,-0.021862,2.918400,-0.022027,-1.457025,-0.945511,-0.903369,5.606328,6.551839,-8.910742,-9.326433,55.300270,0.441786,PSF-00338_20220809122716,0.000000,0.000000,0.000000,81.596375,117.648117,0.306437,0.5,0.80,239.648392,-12.28,-11.74,40.70,34.87,101.38,156.3,150.4,3.8,1955,3.732,12:25:22,2022-08-09,0.28,0.000,0.000,-0.001,-1.032,-2.924,-13.297,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,112.197159,25,-6.105233,110.019562,111.534973,-1.515411,2.443515,2.445198,1.652529,0.821544,0.147644,-0.072365,0.380470,1.873258,81.596375,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809122716,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
35,12:27:36,2022-08-09,gsw light adap,Shane,,rhov,013,001,-0.022299,2.914633,-0.022471,-1.492115,-0.938840,-0.895556,5.637222,6.576062,-8.833437,-9.260375,55.603504,0.441786,PSF-00338_20220809122736,0.000000,0.000000,0.000000,84.271072,119.913620,0.297235,0.5,0.80,232.223724,-12.27,-11.70,40.60,34.96,101.38,155.8,151.6,2.7,1953,3.731,12:25:22,2022-08-09,0.28,-0.000,-0.001,-9999.000,0.902,1.539,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,116.059540,25,-3.672055,115.472672,116.236809,-0.764137,2.444115,2.444441,1.648590,0.823735,0.148255,-0.069715,0.381557,1.871523,84.271072,0.000386,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809122736,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
36,12:27:54,2022-08-09,gsw light adap,Shane,,rhov,013,002,-0.024554,2.916349,-0.024762,-1.496259,-0.938115,-0.894772,5.063001,6.001116,-8.826183,-9.253727,49.942307,0.441786,PSF-00338_20220809122754,0.000000,0.000000,0.000000,101.752998,232.884949,0.563076,0.5,0.80,252.906403,-12.33,-11.76,40.49,33.04,101.38,156.0,153.1,1.9,1123,3.732,12:25:22,2022-08-09,0.28,-0.000,0.000,-9999.000,-2.015,-3.330,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,199.580673,25,-37.979858,183.598282,194.855881,-11.257599,2.443588,2.445163,1.650379,0.826489,0.148845,-0.092034,0.382347,1.121454,101.752998,0.000390,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809122754,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
37,12:28:42,2022-08-09,gsw light adap,Shane,,rhov,013,003,-0.031272,2.916641,-0.031611,-2.266847,-0.931621,-0.865973,6.151177,7.082798,-8.541920,-9.189463,60.674915,0.441786,PSF-00338_20220809122842,0.000000,0.000000,0.000000,141.015533,221.314606,0.362828,0.5,0.80,250.043289,-12.49,-11.61,40.11,36.55,101.38,156.1,131.2,16.0,1723,3.731,12:25:22,2022-08-09,0.28,-0.001,-0.001,-0.001,-1.889,-4.532,-8.958,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,215.579865,25,-5.338131,214.843155,215.969559,-1.126404,2.445711,2.448572,1.650685,0.788263,0.151026,-0.043612,0.384477,1.663464,141.015533,0.000388,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809122842,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
38,12:29:10,2022-08-09,gsw light adap,Shane,,rhov,013,004,-0.031689,2.918522,-0.032037,-2.030733,-0.920218,-0.861502,5.365088,6.285306,-8.497771,-9.076942,52.920700,0.441786,PSF-00338_20220809122910,0.000000,0.000000,0.000000,95.484856,179.495071,0.468036,0.5,0.80,252.342529,-12.51,-11.72,39.85,34.07,101.38,156.3,153.0,2.1,1348,3.731,12:25:22,2022-08-09,0.28,0.000,0.001,0.001,-0.408,-2.476,-15.249,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,163.460617,25,-18.354704,155.936844,161.116592,-5.179749,2.444962,2.446778,1.652657,0.826231,0.152547,-0.070947,0.385770,1.324708,95.484856,0.000388,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809122910,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
39,12:30:03,2022-08-09,gsw light adap,Shane,,rhov,014,001,-0.034289,2.917448,-0.034697,-2.261554,-0.903068,-0.837626,5.554101,6.457170,-8.261329,-8.906769,54.778900,0.441786,PSF-00338_20220809123003,0.000000,0.000000,0.000000,71.964386,112.329178,0.359344,0.5,0.80,275.269348,-12.63,-11.72,39.32,34.70,101.39,156.2,135.7,13.1,1915,3.730,12:25:22,2022-08-09,0.28,0.001,0.001,-9999.000,-1.069,-2.717,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,104.936600,25,-7.918043,102.482918,104.400879,-1.917961,2.445550,2.449711,1.651530,0.795888,0.155663,-0.056452,0.388330,1.837092,71.964386,0.000377,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123003,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
40,12:30:21,2022-08-09,gsw light adap,Shane,,rhov,014,002,-0.038301,2.916737,-0.038810,-2.556430,-0.896622,-0.822612,5.626099,6.522721,-8.113449,-8.843409,55.490372,0.441786,PSF-00338_20220809123021,0.000000,0.000000,0.000000,37.026287,58.791550,0.370211,0.5,0.80,282.235107,-12.67,-11.63,39.13,34.93,101.39,156.1,140.0,10.3,1906,3.677,12:25:22,2022-08-09,0.28,0.000,0.000,-9999.000,0.340,1.926,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,54.016830,25,-4.623502,53.424953,54.162056,-0.737103,2.446583,2.448365,1.650786,0.803284,0.156809,-0.051121,0.389153,1.828804,37.026287,0.000386,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123021,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
41,12:30:33,2022-08-09,gsw light adap,Shane,,rhov,015,001,-0.044161,2.915887,-0.044840,-2.713280,-0.892154,-0.813556,5.114996,6.007150,-8.024279,-8.799509,50.450340,0.441786,PSF-00338_20220809123033,0.000000,0.000000,0.000000,81.411484,172.045670,0.526803,0.5,0.80,251.352417,-12.70,-11.58,39.00,33.22,101.39,156.0,148.8,4.6,1193,3.729,12:25:22,2022-08-09,0.28,0.001,0.002,-9999.000,1.437,2.907,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,153.289322,25,-19.560148,147.387390,152.460175,-5.072784,2.447116,2.448699,1.649898,0.818813,0.157579,-0.070418,0.389635,1.184636,81.411484,0.000381,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123033,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
42,12:30:49,2022-08-09,gsw light adap,Shane,,rhov,015,002,-0.043065,2.915730,-0.043710,-2.824657,-0.886102,-0.804275,5.515968,6.402070,-7.932936,-8.740041,54.406559,0.441786,PSF-00338_20220809123049,0.000000,0.000000,0.000000,78.682068,110.682671,0.289120,0.5,0.80,228.024200,-12.72,-11.54,38.84,34.57,101.38,156.0,153.0,1.9,1972,3.729,12:25:22,2022-08-09,0.28,0.001,0.002,-9999.000,0.686,2.597,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,106.825592,25,-3.854079,105.833885,106.823601,-0.989716,2.447540,2.449731,1.649733,0.826317,0.158526,-0.051875,0.390281,1.888243,78.682068,0.000383,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123049,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
43,12:31:02,2022-08-09,gsw light adap,Shane,,rhov,015,003,-0.045576,2.917248,-0.046299,-2.889876,-0.882402,-0.798788,5.307651,6.190053,-7.878776,-8.703501,52.351570,0.441786,PSF-00338_20220809123102,0.000000,0.000000,0.000000,94.442726,191.618408,0.507131,0.5,0.80,276.415497,-12.75,-11.54,38.72,33.88,101.38,156.2,150.3,3.8,1363,3.728,12:25:22,2022-08-09,0.28,0.000,0.001,-9999.000,-0.116,1.632,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,172.655228,25,-20.644861,165.363907,170.946793,-5.582886,2.447668,2.447871,1.651320,0.821335,0.159267,-0.058799,0.390885,1.338045,94.442726,0.000376,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123102,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
44,12:33:57,2022-08-09,gsw light adap,Shane,,rhov,016,001,-0.044758,2.917866,-0.045455,-2.642109,-0.861299,-0.784903,4.914254,5.775552,-7.741498,-8.494992,48.469299,0.441786,PSF-00338_20220809123357,0.000000,0.000000,0.000000,87.818024,155.241623,0.434314,0.5,0.80,31.964270,-12.81,-11.67,38.18,32.51,101.39,156.2,150.9,3.4,184,3.725,12:25:22,2022-08-09,0.28,0.002,0.003,-9999.000,1.321,2.048,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,144.783142,25,-10.414371,142.893082,144.813751,-1.920670,2.447047,2.450783,1.651968,0.822437,0.162596,-0.068588,0.401532,0.273313,87.818024,0.000377,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123357,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
45,12:34:12,2022-08-09,gsw light adap,Shane,,rhov,016,002,-0.047649,2.917297,-0.048440,-2.655201,-0.858154,-0.781345,4.597100,5.455253,-7.706198,-8.463741,45.339981,0.441786,PSF-00338_20220809123412,0.000000,0.000000,0.000000,128.864761,218.224548,0.409485,0.5,0.80,30.372223,-12.80,-11.65,38.14,31.33,101.39,156.2,146.0,6.5,185,3.726,12:25:22,2022-08-09,0.28,0.001,0.003,-9999.000,-1.037,-0.228,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,208.455917,25,-10.466378,205.435043,207.744614,-2.309570,2.447268,2.451450,1.651372,0.813780,0.162901,-0.082096,0.402217,0.274610,128.864761,0.000385,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123412,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
46,12:34:45,2022-08-09,gsw light adap,Shane,,rhov,016,003,-0.036961,2.914999,-0.037435,-2.227302,-0.846683,-0.782143,5.060582,5.907265,-7.713991,-8.350530,49.910686,0.441786,PSF-00338_20220809123445,0.000000,0.000000,0.000000,122.579102,198.976593,0.383952,0.5,0.80,127.436729,-12.74,-11.76,37.98,33.03,101.39,155.9,152.2,2.4,830,3.725,12:25:22,2022-08-09,0.28,0.001,0.001,0.003,-2.036,-4.321,-12.082,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,190.167191,25,-10.126476,186.925644,188.836990,-1.911346,2.446481,2.453364,1.648970,0.824753,0.163905,-0.059636,0.403586,0.856675,122.579102,0.000384,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123445,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
47,12:35:01,2022-08-09,gsw light adap,Shane,,rhov,017,001,-0.043858,2.915277,-0.044528,-2.530313,-0.847428,-0.774125,4.801694,5.649122,-7.635221,-8.358204,47.359238,0.441786,PSF-00338_20220809123501,0.000000,0.000000,0.000000,93.292595,114.987251,0.188670,0.5,0.80,143.624054,-12.82,-11.71,37.87,32.10,101.39,155.9,153.4,1.6,1903,3.670,12:25:22,2022-08-09,0.28,0.000,0.001,-9999.000,-3.971,-4.828,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,110.224487,25,-5.810837,106.946472,109.168884,-2.222412,2.447014,2.443578,1.649261,0.826879,0.164579,-0.069519,0.403967,1.826277,93.292595,0.000381,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123501,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
48,12:35:18,2022-08-09,gsw light adap,Shane,,rhov,017,002,-0.042235,2.916094,-0.042856,-2.528091,-0.843626,-0.770428,5.015057,5.858683,-7.597781,-8.319638,49.457306,0.441786,PSF-00338_20220809123518,0.000000,0.000000,0.000000,143.086197,171.155334,0.163998,0.5,0.80,109.107216,-12.85,-11.73,37.75,32.87,101.40,156.0,152.9,2.0,1663,3.724,12:25:22,2022-08-09,0.28,0.001,0.001,-9999.000,-1.626,-2.623,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,171.155334,25,0.267464,170.856720,171.423141,-0.566422,2.446959,2.443545,1.650114,0.826125,0.165334,-0.058723,0.404465,1.609589,143.086197,0.000377,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123518,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
49,12:35:46,2022-08-09,gsw light adap,Shane,,rhov,017,003,-0.004021,2.915946,-0.004026,-0.278493,-0.766511,-0.758453,6.063329,6.829840,-7.480165,-7.559633,59.798950,0.441786,PSF-00338_20220809123546,0.000000,0.000000,0.000000,98.327995,128.997375,0.237752,0.5,0.80,72.182831,-11.80,-11.67,37.55,36.29,101.40,156.0,153.4,1.6,759,3.724,12:35:32,2022-08-09,1.41,0.000,0.000,-9999.000,-1.127,-0.921,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,124.416588,25,-5.239690,121.698257,123.750900,-2.052643,2.447574,2.444580,1.649958,0.826992,0.166600,-0.014226,0.404934,0.792758,98.327995,0.000376,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123546,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
50,12:36:00,2022-08-09,gsw light adap,Shane,,rhov,018,001,-0.008158,2.915930,-0.008181,-0.455286,-0.764765,-0.751593,4.766024,5.530789,-7.413094,-7.543011,47.008118,0.441786,PSF-00338_20220809123600,0.000000,0.000000,0.000000,99.837540,164.089188,0.391565,0.5,0.80,298.145325,-11.84,-11.64,37.44,31.97,101.39,156.0,150.5,3.5,1904,3.723,12:35:32,2022-08-09,1.41,0.000,0.001,-9999.000,0.534,1.762,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,155.626053,25,-8.200366,154.318207,155.878189,-1.559982,2.447942,2.449590,1.649942,0.821804,0.167291,-0.065726,0.405277,1.826671,99.837540,0.000381,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123600,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
51,12:36:25,2022-08-09,gsw light adap,Shane,,rhov,018,002,-0.009062,2.916509,-0.009090,-0.567550,-0.753994,-0.737584,5.430493,6.184488,-7.274899,-7.436759,53.561768,0.441786,PSF-00338_20220809123625,0.000000,0.000000,0.000000,111.902115,188.932068,0.407712,0.5,0.80,326.668274,-11.83,-11.58,37.19,34.29,101.39,156.1,153.6,1.6,2003,3.723,12:35:32,2022-08-09,1.41,0.000,0.001,0.001,-3.645,-2.742,-0.922,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,169.368988,25,-22.899731,159.650803,166.002670,-6.351868,2.448564,2.451241,1.650547,0.827306,0.168909,-0.034417,0.406061,1.916562,111.902115,0.000375,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123625,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
52,12:36:38,2022-08-09,gsw light adap,Shane,,rhov,018,003,-0.011904,2.917053,-0.011953,-0.665252,-0.752369,-0.733142,4.778385,5.530754,-7.231287,-7.420927,47.131195,0.441786,PSF-00338_20220809123638,0.000000,0.000000,0.000000,101.680397,169.668213,0.400710,0.5,0.80,214.236206,-11.88,-11.58,37.07,32.01,101.38,156.1,151.8,2.8,1337,3.723,12:35:32,2022-08-09,1.41,0.001,0.001,-9999.000,0.568,1.376,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,159.975891,25,-9.587834,158.150192,160.067963,-1.917770,2.448608,2.450361,1.651116,0.824003,0.169691,-0.060525,0.406392,1.314522,101.680397,0.000376,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123638,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
53,12:37:19,2022-08-09,gsw light adap,Shane,,rhov,018,004,0.004224,2.916053,0.004218,0.217506,-0.713800,-0.720088,4.418084,5.131884,-7.103373,-7.041344,43.582558,0.441786,PSF-00338_20220809123719,0.000000,0.000000,0.000000,103.668808,192.016632,0.460105,0.5,0.80,322.638702,-11.50,-11.60,36.71,30.63,101.37,156.0,153.0,1.9,1753,3.722,12:37:01,2022-08-09,1.88,0.000,0.001,-9999.000,-0.590,-0.614,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,179.455872,25,-13.050004,175.627472,178.949722,-3.322250,2.448710,2.449477,1.650070,0.826307,0.172089,-0.072364,0.407897,1.690738,103.668808,0.000382,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220809123719,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
