SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
26,13:23:17,2022-08-08,gsw light adap,Shane,,rhov,007,002,0.039448,2.915376,0.038921,1.625955,-0.191508,-0.238264,3.961486,4.152995,-2.352129,-1.890563,39.107635,0.441786,PSF-00338_20220808132317,0.000000,0.000000,0.000000,74.590446,229.702484,0.675274,0.5,0.80,34.040096,-4.32,-5.37,30.70,28.74,101.30,155.9,148.5,4.8,126,3.798,13:19:05,2022-08-08,5.86,0.000,0.000,-9999.000,0.432,0.014,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,217.916962,25,-14.870244,213.497040,214.812973,-1.315933,2.474077,2.474684,1.649364,0.818158,0.217557,-0.021557,0.297994,0.220946,74.590446,0.000371,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808132317,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
27,13:23:24,2022-08-08,gsw light adap,Shane,,rhov,007,003,0.049575,2.916949,0.048746,2.066393,-0.210285,-0.269641,4.003245,4.213530,-2.661974,-2.075995,39.521244,0.441786,PSF-00338_20220808132324,0.000000,0.000000,0.000000,74.217796,237.985397,0.688141,0.5,0.80,34.800339,-4.74,-6.08,30.70,28.92,101.29,156.1,149.3,4.4,126,3.856,13:19:05,2022-08-08,5.86,0.000,0.001,-9999.000,0.034,0.095,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,220.858810,25,-20.219521,214.686157,217.739685,-3.053528,2.472073,2.473071,1.651007,0.819683,0.217605,-0.019391,0.298403,0.221312,74.217796,0.000385,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808132324,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
28,13:23:48,2022-08-08,gsw light adap,Shane,,rhov,008,001,0.058229,2.917198,0.057089,2.132146,-0.207263,-0.268493,3.514031,3.721294,-2.650667,-2.046179,34.691917,0.441786,PSF-00338_20220808132348,0.000000,0.000000,0.000000,80.411552,208.260422,0.613889,0.5,0.80,18.433720,-4.68,-6.06,30.67,26.69,101.29,156.1,141.5,9.4,75,3.854,13:19:05,2022-08-08,5.86,0.001,0.002,-9999.000,0.242,1.113,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,203.582169,25,-4.873785,201.503998,203.380325,-1.876328,2.472126,2.473317,1.651269,0.805896,0.217804,-0.044741,0.300076,0.174917,80.411552,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808132348,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
29,13:24:23,2022-08-08,gsw light adap,Shane,,rhov,008,002,0.052514,2.916739,0.051585,1.933371,-0.198596,-0.254133,3.535236,3.733832,-2.508902,-1.960617,34.901257,0.441786,PSF-00338_20220808132423,0.000000,0.000000,0.000000,66.157936,194.339203,0.659575,0.5,0.80,23.201159,-4.49,-5.75,30.64,26.79,101.29,156.1,134.6,13.7,88,3.854,13:19:05,2022-08-08,5.86,0.001,0.003,-9999.000,2.370,1.076,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,184.899689,25,-11.120179,178.969864,183.204620,-4.234756,2.473024,2.474041,1.650787,0.794168,0.218084,-0.043198,0.302523,0.186543,66.157936,0.000386,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808132423,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
30,13:24:31,2022-08-08,gsw light adap,Shane,,rhov,008,003,0.062050,2.915431,0.060757,2.396433,-0.188274,-0.257176,3.736962,3.925236,-2.538972,-1.858737,36.893234,0.441786,PSF-00338_20220808132431,0.000000,0.000000,0.000000,57.876350,175.300766,0.669845,0.5,0.80,23.786777,-4.26,-5.82,30.63,27.74,101.29,155.9,135.0,13.4,89,3.855,13:19:05,2022-08-08,5.86,-0.001,-0.001,-9999.000,1.672,2.030,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,169.138306,25,-10.150622,160.597443,165.136993,-4.539551,2.472821,2.474907,1.649421,0.794845,0.218164,-0.032284,0.302999,0.187300,57.876350,0.000386,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808132431,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
31,13:40:11,2022-08-08,gsw light adap,Shane,,rhov,009,001,0.036537,2.917765,0.036085,1.751269,-0.228553,-0.278816,4.580071,4.808624,-2.753532,-2.257144,45.231922,0.441786,PSF-00338_20220808134011,0.000000,0.000000,0.000000,94.878319,141.982422,0.331760,0.5,0.80,17.825653,-5.19,-6.34,30.57,31.27,101.26,156.2,128.5,17.8,134,3.836,13:39:29,2022-08-08,5.74,0.001,-0.000,-0.001,-1.715,-4.016,-11.831,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,135.640747,25,-6.411702,133.812546,135.562408,-1.749863,2.471350,2.471802,1.651862,0.783736,0.218729,0.009759,0.364626,0.228447,94.878319,0.000377,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134011,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
32,13:40:32,2022-08-08,gsw light adap,Shane,,rhov,009,002,0.062277,2.918045,0.060975,2.574243,-0.206674,-0.280525,3.988399,4.195072,-2.770391,-2.041054,39.388386,0.441786,PSF-00338_20220808134032,0.000000,0.000000,0.000000,96.514107,162.795914,0.407147,0.5,0.80,19.862293,-4.70,-6.38,30.56,28.86,101.26,156.2,151.7,2.9,122,3.835,13:39:29,2022-08-08,5.74,0.001,0.002,0.008,1.116,1.502,19.353,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,151.236176,25,-12.929275,146.083481,149.849884,-3.766403,2.471228,2.473741,1.652156,0.823961,0.218802,-0.018492,0.365761,0.217276,96.514107,0.000375,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134032,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
33,13:40:45,2022-08-08,gsw light adap,Shane,,rhov,009,003,0.039487,2.917758,0.038960,1.492635,-0.219543,-0.262381,3.595221,3.814764,-2.591177,-2.168132,35.505108,0.441786,PSF-00338_20220808134045,0.000000,0.000000,0.000000,83.608391,214.589371,0.610380,0.5,0.80,23.283573,-4.99,-5.97,30.54,27.08,101.26,156.2,146.5,6.2,95,3.835,13:39:29,2022-08-08,5.74,0.001,0.003,-9999.000,0.519,1.113,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,205.889587,25,-9.177352,203.473083,205.400131,-1.927048,2.472410,2.472598,1.651855,0.814747,0.218914,-0.038805,0.366479,0.193251,83.608391,0.000378,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134045,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
34,13:42:35,2022-08-08,gsw light adap,Shane,,rhov,010,001,0.086422,2.915737,0.083934,3.369279,-0.183550,-0.280367,3.808547,3.992097,-2.768733,-1.812626,37.610920,0.441786,PSF-00338_20220808134235,0.000000,0.000000,0.000000,101.025223,168.754822,0.401349,0.5,0.80,245.754242,-4.20,-6.41,30.45,28.06,101.26,156.0,153.8,1.4,1531,3.833,13:39:29,2022-08-08,5.74,0.003,0.005,0.009,-2.172,-2.213,-17.964,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,158.877258,25,-10.262066,156.698227,158.479462,-1.781235,2.471133,2.475619,1.649740,0.827696,0.219751,-0.026381,0.372968,1.489951,101.025223,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134235,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
35,13:42:56,2022-08-08,gsw light adap,Shane,,rhov,010,002,0.011970,2.916799,0.011921,0.604239,-0.267904,-0.285267,4.751145,5.019049,-2.817079,-2.645613,46.918633,0.441786,PSF-00338_20220808134256,0.000000,0.000000,0.000000,62.108517,88.103462,0.295050,0.5,0.80,196.454239,-6.13,-6.53,30.45,31.91,101.26,156.1,147.8,5.3,1665,3.789,13:39:29,2022-08-08,5.74,-0.000,0.000,-9999.000,-0.097,-0.240,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,79.804298,25,-10.192413,74.576500,77.897842,-3.321342,2.470804,2.467838,1.650850,0.816922,0.219742,0.018885,0.374177,1.610803,62.108517,0.000370,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134256,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
36,13:43:08,2022-08-08,gsw light adap,Shane,,rhov,010,003,0.069686,2.915643,0.068060,2.871312,-0.199759,-0.282290,3.992496,4.192255,-2.787590,-1.972602,39.425541,0.441786,PSF-00338_20220808134308,0.000000,0.000000,0.000000,101.881027,169.374710,0.398487,0.5,0.80,254.791534,-4.57,-6.45,30.46,28.87,101.27,156.0,153.8,1.4,1598,3.831,13:39:29,2022-08-08,5.74,0.000,0.002,0.013,-0.071,0.165,3.359,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,169.374710,25,0.234031,166.970734,169.609039,-2.638306,2.471015,2.474263,1.649642,0.827645,0.219654,-0.017124,0.374871,1.551099,101.881027,0.000378,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134308,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
37,13:43:28,2022-08-08,gsw light adap,Shane,,rhov,011,001,0.025631,2.916905,0.025408,1.286112,-0.235007,-0.271953,4.776304,5.011312,-2.685368,-2.320556,47.163124,0.441786,PSF-00338_20220808134328,0.000000,0.000000,0.000000,108.473541,151.489700,0.283954,0.5,0.80,213.708298,-5.37,-6.21,30.47,32.00,101.27,156.1,150.9,3.4,1882,3.831,13:39:29,2022-08-08,5.74,0.000,0.000,0.002,-1.669,-4.063,-10.127,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,146.604889,25,-5.271266,144.983414,146.211609,-1.228195,2.471719,2.471118,1.650962,0.822405,0.219522,0.019706,0.376108,1.806788,108.473541,0.000375,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134328,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
38,13:43:47,2022-08-08,gsw light adap,Shane,,rhov,011,002,0.045289,2.915660,0.044597,2.216048,-0.219892,-0.283607,4.701299,4.921191,-2.800314,-2.171199,46.420319,0.441786,PSF-00338_20220808134347,0.000000,0.000000,0.000000,85.307121,118.359352,0.279253,0.5,0.80,221.150665,-5.02,-6.47,30.49,31.73,101.28,156.0,149.7,4.0,1980,3.773,13:39:29,2022-08-08,5.74,0.001,0.002,-9999.000,-1.302,-2.405,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,112.953903,25,-6.213890,110.529900,112.137413,-1.607513,2.470962,2.472525,1.649660,0.820280,0.219338,0.016097,0.377250,1.895590,85.307121,0.000375,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134347,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
39,13:44:03,2022-08-08,gsw light adap,Shane,,rhov,011,003,0.056660,2.916286,0.055580,2.657832,-0.216627,-0.293002,4.523344,4.739971,-2.893142,-2.139005,44.664082,0.441786,PSF-00338_20220808134403,0.000000,0.000000,0.000000,106.737259,154.397110,0.308684,0.5,0.80,241.899200,-4.94,-6.68,30.51,31.05,101.27,156.0,153.3,1.8,1959,3.831,13:39:29,2022-08-08,5.74,0.001,0.004,-9999.000,0.159,1.324,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,147.753952,25,-6.976347,145.892853,147.411728,-1.518875,2.470338,2.472826,1.650314,0.826764,0.219248,0.007864,0.378132,1.876872,106.737259,0.000369,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134403,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
40,13:44:27,2022-08-08,gsw light adap,Shane,,rhov,012,001,0.045868,2.915785,0.045158,2.224561,-0.225536,-0.289490,4.654240,4.879776,-2.858536,-2.227032,45.957699,0.441786,PSF-00338_20220808134427,0.000000,0.000000,0.000000,81.731560,114.385483,0.285473,0.5,0.80,213.478851,-5.14,-6.60,30.52,31.55,101.27,156.0,147.5,5.4,1870,3.830,13:39:29,2022-08-08,5.74,0.000,0.002,-9999.000,-0.985,-3.625,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,114.385483,25,0.319471,112.363815,114.705368,-2.341553,2.470590,2.472036,1.649790,0.816550,0.219125,0.013679,0.379402,1.795933,81.731560,0.000376,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134427,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
41,13:44:41,2022-08-08,gsw light adap,Shane,,rhov,012,002,0.052385,2.916648,0.051461,2.724521,-0.209386,-0.287648,5.024873,5.234259,-2.840326,-2.067542,49.617222,0.441786,PSF-00338_20220808134441,0.000000,0.000000,0.000000,70.931557,98.042610,0.276523,0.5,0.80,210.670410,-4.77,-6.55,30.53,32.90,101.27,156.1,147.7,5.3,1905,3.829,13:39:29,2022-08-08,5.74,-0.000,-0.001,-9999.000,0.560,-0.505,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,98.042610,25,12.880982,121.378181,110.940285,10.437897,2.470725,2.473485,1.650693,0.816907,0.219033,0.029915,0.380053,1.827654,70.931557,0.000381,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134441,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
42,13:44:48,2022-08-08,gsw light adap,Shane,,rhov,012,003,0.051646,2.918680,0.050748,2.713705,-0.196860,-0.274682,5.088130,5.284990,-2.712133,-1.943743,50.238743,0.441786,PSF-00338_20220808134448,0.000000,0.000000,0.000000,84.593651,143.079590,0.408765,0.5,0.80,295.309479,-4.48,-6.25,30.54,33.13,101.28,156.3,148.3,5.1,1806,3.828,13:39:29,2022-08-08,5.74,-0.000,-0.000,-9999.000,0.642,0.862,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,136.983994,25,-5.774618,136.837357,137.297485,-0.460129,2.471598,2.474567,1.652824,0.817965,0.218961,0.032528,0.380327,1.738649,84.593651,0.000375,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134448,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
43,13:45:11,2022-08-08,gsw light adap,Shane,,rhov,014,001,0.047628,2.915969,0.046863,2.346667,-0.222514,-0.289972,4.736151,4.958665,-2.863062,-2.197011,46.762714,0.441786,PSF-00338_20220808134511,0.000000,0.000000,0.000000,68.565842,98.832405,0.306241,0.5,0.80,239.101929,-5.06,-6.59,30.57,31.86,101.28,156.0,132.6,15.0,1952,3.829,13:39:29,2022-08-08,5.74,0.001,0.003,-9999.000,0.460,0.772,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,94.611526,25,-4.146617,93.788269,94.680412,-0.892143,2.470604,2.472350,1.649983,0.790721,0.218725,0.016818,0.381269,1.870357,68.565842,0.000369,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134511,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
44,13:45:41,2022-08-08,gsw light adap,Shane,,rhov,014,002,0.053124,2.917697,0.052174,2.700641,-0.208001,-0.285523,4.913054,5.121055,-2.818952,-2.053584,48.506264,0.441786,PSF-00338_20220808134541,0.000000,0.000000,0.000000,76.611397,111.455086,0.312625,0.5,0.80,242.259155,-4.72,-6.48,30.59,32.50,101.29,156.2,146.2,6.4,1937,3.829,13:39:29,2022-08-08,5.74,0.000,0.001,-9999.000,0.123,0.341,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,105.719444,25,-6.788751,102.881668,104.657539,-1.775871,2.470932,2.473655,1.651792,0.814150,0.218473,0.024294,0.382423,1.857158,76.611397,0.000383,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134541,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
45,13:45:56,2022-08-08,gsw light adap,Shane,,rhov,014,003,0.082388,2.916775,0.080124,3.692719,-0.184292,-0.290338,4.386651,4.570943,-2.866650,-1.819609,43.311577,0.441786,PSF-00338_20220808134556,0.000000,0.000000,0.000000,82.651016,132.831573,0.377776,0.5,0.80,257.932373,-4.18,-6.58,30.61,30.51,101.28,156.1,154.0,1.3,1707,3.828,13:39:29,2022-08-08,5.74,0.002,0.004,-9999.000,-0.360,-0.240,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,126.197578,25,-7.359898,123.757126,125.462143,-1.705017,2.470626,2.475664,1.650826,0.828087,0.218326,0.000224,0.382909,1.649042,82.651016,0.000374,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134556,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
46,13:46:24,2022-08-08,gsw light adap,Shane,,rhov,013,001,0.061332,2.916878,0.060069,2.815610,-0.217756,-0.298638,4.431077,4.648832,-2.948437,-2.149895,43.747837,0.441786,PSF-00338_20220808134624,0.000000,0.000000,0.000000,94.077232,128.285812,0.266659,0.5,0.80,162.080536,-4.93,-6.76,30.63,30.69,101.29,156.1,154.1,1.3,1520,3.828,13:39:29,2022-08-08,5.74,0.000,0.000,0.001,-1.392,-3.773,-12.257,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,124.466660,25,-4.129901,123.318672,124.150558,-0.831886,2.470079,2.472826,1.650933,0.828243,0.218208,0.002147,0.383882,1.479785,94.077232,0.000372,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134624,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
47,13:46:44,2022-08-08,gsw light adap,Shane,,rhov,013,002,0.034935,2.916882,0.034522,1.719153,-0.239236,-0.288631,4.693787,4.933023,-2.849659,-2.361984,46.341911,0.441786,PSF-00338_20220808134644,0.000000,0.000000,0.000000,45.095802,64.787880,0.303947,0.5,0.80,230.285767,-5.42,-6.54,30.63,31.70,101.29,156.1,154.0,1.4,1894,3.828,13:39:29,2022-08-08,5.74,0.000,0.001,0.004,-1.871,-2.421,-26.676,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,61.950802,25,-2.678817,61.407925,62.105591,-0.697666,2.470757,2.470870,1.650937,0.827942,0.218186,0.014173,0.384693,1.818162,45.095802,0.000371,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134644,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
48,13:47:17,2022-08-08,gsw light adap,Shane,,rhov,013,003,0.051001,2.918046,0.050125,2.496694,-0.223340,-0.294991,4.709465,4.932804,-2.912718,-2.205236,46.500828,0.441786,PSF-00338_20220808134717,0.000000,0.000000,0.000000,73.491455,112.637337,0.347539,0.5,0.80,236.197113,-5.05,-6.67,30.66,31.76,101.28,156.2,154.5,1.1,1699,3.769,13:39:29,2022-08-08,5.74,0.000,-0.001,0.000,5.932,3.875,-11.417,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,107.427475,25,-4.609107,106.515526,108.022255,-1.506729,2.470358,2.472354,1.652157,0.828944,0.217941,0.014539,0.386088,1.641955,73.491455,0.000381,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134717,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
49,13:47:33,2022-08-08,gsw light adap,Shane,,rhov,015,001,0.022314,2.915581,0.022144,1.035579,-0.266686,-0.296476,4.373442,4.640129,-2.927446,-2.633301,43.184044,0.441786,PSF-00338_20220808134733,0.000000,0.000000,0.000000,106.030586,181.964600,0.417301,0.5,0.80,223.957642,-6.02,-6.69,30.68,30.46,101.27,155.9,153.2,1.7,1342,3.826,13:39:29,2022-08-08,5.74,0.001,0.003,-9999.000,-1.707,0.575,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,168.584702,25,-14.634356,162.914154,167.311279,-4.397125,2.470279,2.468236,1.649577,0.826650,0.217765,-0.001172,0.386713,1.319129,106.030586,0.000377,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134733,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
50,13:47:50,2022-08-08,gsw light adap,Shane,,rhov,015,002,0.033632,2.915418,0.033248,1.506884,-0.254593,-0.297938,4.244711,4.499305,-2.942041,-2.514024,41.915108,0.441786,PSF-00338_20220808134750,0.000000,0.000000,0.000000,89.120506,201.730453,0.558220,0.5,0.80,222.968216,-5.74,-6.72,30.71,29.94,101.27,155.9,144.4,7.4,999,3.826,13:39:29,2022-08-08,5.74,0.001,0.003,-9999.000,1.164,2.843,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,186.205032,25,-15.683780,182.266479,186.026352,-3.759872,2.470211,2.469478,1.649408,0.810962,0.217509,-0.007663,0.387394,1.009159,89.120506,0.000383,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134750,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
51,13:48:01,2022-08-08,gsw light adap,Shane,,rhov,015,003,0.036168,2.917493,0.035725,1.994368,-0.220928,-0.278184,5.291109,5.512037,-2.746909,-2.181537,52.246647,0.441786,PSF-00338_20220808134801,0.000000,0.000000,0.000000,69.434166,104.170822,0.333459,0.5,0.80,257.958618,-4.97,-6.26,30.72,33.83,101.27,156.2,140.1,10.3,1934,3.826,13:39:29,2022-08-08,5.74,-0.001,0.001,-9999.000,0.128,0.286,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,98.279716,25,-5.780190,97.419617,98.383141,-0.963524,2.471540,2.472627,1.651577,0.803532,0.217364,0.038867,0.387828,1.854147,69.434166,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134801,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
52,13:49:39,2022-08-08,gsw light adap,Shane,,rhov,016,001,0.083404,2.916710,0.081085,3.696572,-0.186302,-0.292453,4.335798,4.522100,-2.887901,-1.839693,42.814976,0.441786,PSF-00338_20220808134939,0.000000,0.000000,0.000000,107.617378,194.456284,0.446573,0.5,0.80,322.156677,-4.19,-6.58,30.74,30.31,101.27,156.1,153.0,2.0,1803,3.824,13:39:29,2022-08-08,5.74,0.002,0.004,0.015,1.489,1.714,0.586,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,179.915787,25,-15.273297,175.789124,179.163193,-3.374069,2.470607,2.475579,1.650757,0.826282,0.217271,-0.003637,0.392289,1.736288,107.617378,0.000379,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808134939,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
53,13:50:10,2022-08-08,gsw light adap,Shane,,rhov,016,002,0.074987,2.914634,0.073106,3.103446,-0.210707,-0.300003,4.008166,4.218874,-2.962107,-2.080439,39.575005,0.441786,PSF-00338_20220808135010,0.000000,0.000000,0.000000,126.382469,236.646042,0.465943,0.5,0.80,299.194611,-4.73,-6.74,30.77,28.94,101.28,155.8,148.8,4.5,1605,3.823,13:49:57,2022-08-08,5.74,0.000,0.002,-9999.000,1.579,3.192,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,221.947784,25,-16.144411,216.646667,220.480713,-3.834045,2.470141,2.473561,1.648591,0.818689,0.216935,-0.020070,0.393859,1.557265,126.382469,0.000373,2.489580,-0.000071,1.000000,2.504931,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220808135010,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
