SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
12,12:50:30,2022-08-11,gsw light adap,Shane,,rhov,004,003,0.281916,2.916036,0.257063,9.483972,1.755023,1.487051,5.369380,3.614357,14.646489,17.285845,52.884930,0.441786,PSF-00338_20220811125030,0.000000,0.000000,0.000000,85.221291,136.431427,0.375354,0.5,0.80,221.375534,27.89,23.63,36.96,34.09,101.53,156.0,152.9,2.0,1474,3.580,12:42:55,2022-08-11,7.28,0.005,0.004,0.020,-0.677,-1.618,-3.319,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,128.715637,25,-7.841890,126.350639,128.579376,-2.228737,2.456508,2.457138,1.650053,0.826032,0.170418,-0.034013,0.091774,1.439040,85.221291,0.000380,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125030,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
13,12:50:54,2022-08-11,gsw light adap,Shane,,rhov,005,001,0.926635,2.914083,0.703069,20.732483,2.016028,1.430919,4.907612,2.891584,14.094980,19.858480,48.341454,0.441786,PSF-00338_20220811125054,0.000000,0.000000,0.000000,85.410477,178.194366,0.520689,0.5,0.80,36.457859,32.37,22.98,36.77,32.48,101.52,155.8,151.4,2.8,175,3.579,12:42:55,2022-08-11,7.28,0.004,0.003,0.010,0.136,0.158,0.164,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,161.435730,25,-17.115826,157.122375,161.056366,-3.933990,2.455541,2.464011,1.648018,0.823382,0.171677,-0.051074,0.094386,0.265231,85.410477,0.000384,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125054,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
14,12:51:15,2022-08-11,gsw light adap,Shane,,rhov,006,001,0.338679,2.915703,0.303433,11.283319,1.740253,1.421314,5.383184,3.642931,13.999228,17.140621,53.021667,0.441786,PSF-00338_20220811125115,0.000000,0.000000,0.000000,85.412621,124.770599,0.315443,0.5,0.80,29.183147,28.23,23.05,36.59,34.13,101.53,156.0,151.3,3.0,231,3.579,12:42:55,2022-08-11,7.28,0.003,0.004,0.011,-0.080,-0.614,-0.877,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,117.202522,25,-7.702586,115.072845,117.058037,-1.985191,2.455686,2.457717,1.649705,0.823258,0.172892,-0.028785,0.096755,0.316036,85.412621,0.000382,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125115,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
15,12:51:32,2022-08-11,gsw light adap,Shane,,rhov,006,002,0.346142,2.915869,0.309412,9.900229,1.697055,1.417118,4.841127,3.144073,13.957521,16.714685,47.681389,0.441786,PSF-00338_20220811125132,0.000000,0.000000,0.000000,85.130455,180.949051,0.529534,0.5,0.80,38.907005,27.75,23.17,36.44,32.24,101.53,156.0,152.0,2.5,184,3.578,12:42:55,2022-08-11,7.28,0.004,0.004,0.015,0.388,1.392,-3.094,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,172.377701,25,-8.144644,171.957489,172.793854,-0.836365,2.455895,2.457001,1.649878,0.824465,0.173892,-0.049835,0.098378,0.273035,85.130455,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125132,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
16,12:51:46,2022-08-11,gsw light adap,Shane,,rhov,006,003,0.320036,2.918743,0.288412,9.908865,1.685301,1.405736,5.057535,3.372234,13.846170,16.599821,49.815536,0.441786,PSF-00338_20220811125146,0.000000,0.000000,0.000000,91.884254,152.122818,0.395986,0.5,0.80,30.896194,27.75,23.15,36.31,33.02,101.53,156.3,152.7,2.4,195,3.579,12:42:55,2022-08-11,7.28,0.001,0.004,0.013,-0.264,-0.831,-1.732,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,142.597321,25,-9.370520,140.554550,142.740158,-2.185608,2.455880,2.457025,1.652889,0.825618,0.174757,-0.038887,0.099731,0.283309,91.884254,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125146,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
17,12:52:39,2022-08-11,gsw light adap,Shane,,rhov,008,001,0.443273,2.916386,0.384787,13.199864,1.807678,1.435073,5.170323,3.362645,14.136841,17.807358,50.932625,0.441786,PSF-00338_20220811125239,0.000000,0.000000,0.000000,90.139748,151.661804,0.405653,0.5,0.80,199.091049,30.44,24.17,35.91,33.41,101.51,156.0,144.5,7.4,1227,3.578,12:42:55,2022-08-11,7.28,0.000,0.003,0.012,-0.870,-2.772,-7.912,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,147.525070,25,-3.998955,145.932907,147.657669,-1.724762,2.457504,2.461241,1.650418,0.811208,0.177538,-0.029061,0.105475,1.215493,90.139748,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125239,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
18,12:52:59,2022-08-11,gsw light adap,Shane,,rhov,009,001,0.246667,2.917798,0.227440,8.153429,1.674393,1.444194,5.190355,3.515962,14.227106,16.494858,51.131470,0.441786,PSF-00338_20220811125259,0.000000,0.000000,0.000000,80.625061,161.701828,0.501397,0.5,0.80,265.821259,28.40,24.49,35.78,33.48,101.51,156.2,150.1,3.9,1325,3.577,12:42:55,2022-08-11,7.28,0.000,-0.002,0.007,0.000,0.199,0.831,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,141.702896,25,-22.063906,133.164886,139.609329,-6.444443,2.458023,2.458114,1.651896,0.821074,0.178426,-0.026628,0.107608,1.304405,80.625061,0.000381,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125259,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
19,12:53:31,2022-08-11,gsw light adap,Shane,,rhov,009,002,0.372467,2.915799,0.330277,10.852129,1.724832,1.418120,4.950457,3.225626,13.970628,16.992203,48.769493,0.441786,PSF-00338_20220811125331,0.000000,0.000000,0.000000,86.005211,162.627838,0.471153,0.5,0.80,238.934525,29.51,24.26,35.62,32.64,101.51,156.0,153.4,1.6,1268,3.519,12:53:16,2022-08-11,6.48,0.004,0.003,0.012,0.201,0.434,2.568,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,145.807022,25,-18.297125,139.092926,144.307007,-5.214081,2.457697,2.461093,1.649805,0.826952,0.179522,-0.034863,0.111202,1.252385,86.005211,0.000379,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125331,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
20,12:53:54,2022-08-11,gsw light adap,Shane,,rhov,009,003,0.385576,2.915827,0.340544,12.880261,1.783879,1.420059,5.485785,3.701907,13.989314,17.573385,54.041691,0.441786,PSF-00338_20220811125354,0.000000,0.000000,0.000000,78.338745,114.144630,0.313689,0.5,0.80,221.464233,30.73,24.47,35.49,34.47,101.51,156.0,148.0,5.1,1765,3.577,12:53:16,2022-08-11,6.48,-0.001,0.001,-9999.000,-1.437,-3.443,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,106.420044,25,-9.180138,102.216484,104.952599,-2.736115,2.458028,2.462977,1.649835,0.817400,0.180403,-0.011001,0.113853,1.701514,78.338745,0.000372,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125354,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
21,12:56:31,2022-08-11,gsw light adap,Shane,,rhov,010,001,0.481337,2.915962,0.413140,13.738374,1.721498,1.333234,4.985592,3.264095,13.133850,16.958687,49.113689,0.441786,PSF-00338_20220811125631,0.000000,0.000000,0.000000,115.906837,201.024231,0.423419,0.5,0.80,320.774231,29.90,23.16,35.34,32.76,101.51,156.0,153.5,1.6,1894,3.576,12:53:16,2022-08-11,6.48,0.002,0.003,0.010,-0.398,-0.645,-1.363,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,181.826599,25,-19.296398,177.261475,181.702835,-4.441360,2.456056,2.461740,1.649975,0.827174,0.181445,-0.029960,0.132434,1.818005,115.906837,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125631,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
22,12:56:50,2022-08-11,gsw light adap,Shane,,rhov,010,002,0.398731,2.916887,0.350781,10.956178,1.627061,1.317339,4.699027,3.071967,12.976502,16.027430,46.287964,0.441786,PSF-00338_20220811125650,0.000000,0.000000,0.000000,108.961342,241.163742,0.548185,0.5,0.80,35.463184,28.33,22.94,35.30,31.72,101.52,156.1,153.6,1.6,162,3.575,12:53:16,2022-08-11,6.48,0.001,0.002,0.012,-0.413,-0.300,-2.458,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,213.173386,25,-31.036945,202.065109,210.086578,-8.021469,2.455729,2.459339,1.650942,0.827229,0.181771,-0.041954,0.134357,0.253202,108.961342,0.000379,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125650,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
23,12:57:05,2022-08-11,gsw light adap,Shane,,rhov,010,003,0.141932,2.915277,0.135342,5.209035,1.462871,1.315186,5.241069,3.778198,12.955204,14.409968,51.626991,0.441786,PSF-00338_20220811125705,0.000000,0.000000,0.000000,65.787079,103.194664,0.362495,0.5,0.80,251.285355,25.54,22.96,35.25,33.66,101.52,155.9,153.9,1.3,1733,3.574,12:53:16,2022-08-11,6.48,0.000,0.003,0.011,-0.272,-0.205,0.732,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,90.525269,25,-15.045767,83.425995,88.129402,-4.703407,2.455764,2.454962,1.649261,0.827751,0.182081,-0.018061,0.135820,1.672629,65.787079,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125705,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
24,12:57:19,2022-08-11,gsw light adap,Shane,,rhov,011,001,0.319554,2.919304,0.288026,10.779331,1.617062,1.312897,5.287035,3.669973,12.933101,15.929367,52.081573,0.441786,PSF-00338_20220811125719,0.000000,0.000000,0.000000,78.407761,110.355949,0.289501,0.5,0.80,231.713913,28.32,22.99,35.20,33.81,101.51,156.4,153.9,1.6,2001,3.574,12:53:16,2022-08-11,6.48,0.003,0.004,0.012,-0.028,0.130,0.227,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,105.226990,25,-5.271266,103.792549,105.077850,-1.285301,2.455824,2.459330,1.653480,0.827812,0.182487,-0.015452,0.137286,1.914682,78.407761,0.000372,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125719,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
25,12:57:38,2022-08-11,gsw light adap,Shane,,rhov,011,002,0.286866,2.917794,0.261187,9.849268,1.606935,1.328637,5.304936,3.698002,13.087307,15.828592,52.254570,0.441786,PSF-00338_20220811125738,0.000000,0.000000,0.000000,97.658516,137.542557,0.289976,0.5,0.80,225.213211,28.26,23.37,35.12,33.87,101.52,156.2,153.2,1.9,1942,3.575,12:53:16,2022-08-11,6.48,0.001,0.003,0.011,-1.047,-2.162,-6.083,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,132.220032,25,-5.496009,130.562073,132.039429,-1.477356,2.456414,2.459254,1.651893,0.826576,0.183033,-0.013768,0.139226,1.861094,97.658516,0.000372,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125738,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
26,12:57:56,2022-08-11,gsw light adap,Shane,,rhov,011,003,0.219266,2.917437,0.203939,7.518729,1.559802,1.347213,5.178137,3.618334,13.271330,15.365543,51.009590,0.441786,PSF-00338_20220811125756,0.000000,0.000000,0.000000,159.705872,283.009644,0.435688,0.5,0.80,226.435944,27.53,23.78,35.05,33.44,101.51,156.2,153.2,1.9,1299,3.575,12:53:16,2022-08-11,6.48,0.000,0.002,0.005,-1.711,-3.774,-11.030,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,275.519714,25,-6.931770,273.919708,276.068878,-2.149170,2.457057,2.458131,1.651519,0.826537,0.183499,-0.018227,0.141048,1.280827,159.705872,0.000379,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125756,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
27,12:58:13,2022-08-11,gsw light adap,Shane,,rhov,013,001,0.231527,2.916781,0.214501,7.729918,1.583307,1.364690,5.120616,3.537309,13.443868,15.597509,50.444328,0.441786,PSF-00338_20220811125813,0.000000,0.000000,0.000000,78.942062,110.520210,0.285723,0.5,0.80,219.962616,28.04,24.17,34.99,33.24,101.51,156.1,154.3,1.2,1925,3.574,12:53:16,2022-08-11,6.48,0.001,0.004,0.014,0.028,-0.089,-0.891,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,104.885818,25,-6.089445,102.817657,104.422874,-1.605217,2.457664,2.458933,1.650832,0.828479,0.183934,-0.019895,0.142723,1.845703,78.942062,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125813,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
28,12:58:28,2022-08-11,gsw light adap,Shane,,rhov,013,002,0.168333,2.916074,0.159146,6.412005,1.537482,1.355947,5.485993,3.948511,13.357246,15.145518,54.041737,0.441786,PSF-00338_20220811125828,0.000000,0.000000,0.000000,79.053642,104.173714,0.241136,0.5,0.80,193.862885,27.31,24.09,34.94,34.47,101.51,156.0,153.8,1.4,2010,3.574,12:53:16,2022-08-11,6.48,0.001,0.004,0.012,0.137,0.002,0.288,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,101.307037,25,-2.732217,100.855347,101.437958,-0.582611,2.457548,2.457807,1.650092,0.827599,0.184326,-0.004168,0.144317,1.922734,79.053642,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125828,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
29,12:58:46,2022-08-11,gsw light adap,Shane,,rhov,013,003,0.239967,2.915649,0.221719,8.777003,1.604526,1.356098,5.483101,3.878576,13.357713,15.804748,54.009129,0.441786,PSF-00338_20220811125846,0.000000,0.000000,0.000000,144.832138,187.821472,0.228884,0.5,0.80,20.187027,28.60,24.17,34.88,34.46,101.52,156.0,144.0,7.6,220,3.574,12:53:16,2022-08-11,6.48,-0.000,0.001,0.006,-2.060,-4.286,-10.638,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,186.001541,25,-1.541632,185.964340,186.277847,-0.313507,2.457692,2.459823,1.649649,0.810400,0.184780,-0.003507,0.146098,0.306286,144.832138,0.000369,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125846,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
30,12:59:32,2022-08-11,gsw light adap,Shane,,rhov,014,001,0.273587,2.917870,0.250133,9.993144,1.593356,1.310974,5.507376,3.914020,12.913419,15.694959,54.249039,0.441786,PSF-00338_20220811125932,0.000000,0.000000,0.000000,86.695793,114.754173,0.244509,0.5,0.80,78.937889,28.76,23.66,34.65,34.54,101.52,156.2,148.8,4.8,807,3.574,12:53:16,2022-08-11,6.48,0.002,0.002,0.010,-1.241,-3.336,-12.349,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,111.593842,25,-3.068404,110.725525,111.681793,-0.956268,2.456944,2.460097,1.651973,0.818684,0.186386,0.000201,0.150716,0.836203,86.695793,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125932,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
31,12:59:51,2022-08-11,gsw light adap,Shane,,rhov,015,001,0.197505,2.916125,0.184977,7.077207,1.497675,1.297255,5.252106,3.754431,12.780266,14.754763,51.742596,0.441786,PSF-00338_20220811125951,0.000000,0.000000,0.000000,75.067162,122.731728,0.388364,0.5,0.80,258.849335,27.16,23.53,34.57,33.69,101.50,156.0,149.4,4.3,1666,3.515,12:53:16,2022-08-11,6.48,0.001,0.002,0.015,-0.110,0.060,2.190,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,112.950325,25,-11.025452,108.686684,111.691994,-3.005310,2.456755,2.457631,1.650145,0.819751,0.187024,-0.009142,0.152302,1.612337,75.067162,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811125951,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
32,13:00:06,2022-08-11,gsw light adap,Shane,,rhov,015,002,0.147917,2.918464,0.140782,4.973586,1.468059,1.327430,4.940808,3.472750,13.077641,14.463098,48.676113,0.441786,PSF-00338_20220811130006,0.000000,0.000000,0.000000,74.440239,140.301666,0.469427,0.5,0.80,259.186218,26.72,24.16,34.50,32.60,101.50,156.3,152.4,2.5,1380,3.573,12:53:16,2022-08-11,6.48,0.001,0.003,0.014,0.618,1.414,3.883,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,126.777290,25,-14.104072,122.630600,126.179321,-3.548721,2.457743,2.456955,1.652596,0.825238,0.187515,-0.021498,0.153701,1.354025,74.440239,0.000382,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811130006,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
33,13:00:18,2022-08-11,gsw light adap,Shane,,rhov,015,003,0.168617,2.914295,0.159395,5.453136,1.477210,1.322529,4.841714,3.364505,13.029362,14.553252,47.699852,0.441786,PSF-00338_20220811130018,0.000000,0.000000,0.000000,147.751099,229.675537,0.356696,0.5,0.80,225.655838,26.97,24.15,34.44,32.25,101.50,155.8,152.7,2.0,1582,3.573,12:53:16,2022-08-11,6.48,0.003,0.003,0.023,-1.464,-1.878,3.471,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,222.519638,25,-7.544708,219.858170,222.121048,-2.262878,2.457730,2.457355,1.648237,0.825780,0.187919,-0.025137,0.154730,1.535811,147.751099,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811130018,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
34,13:06:26,2022-08-11,gsw light adap,Shane,,rhov,016,001,0.125405,2.914850,0.120232,5.214424,1.438095,1.290181,5.686134,4.248039,12.709702,14.166821,56.014683,0.441786,PSF-00338_20220811130626,0.000000,0.000000,0.000000,100.169060,134.980576,0.257900,0.5,0.80,210.125320,25.49,22.87,34.98,35.12,101.51,155.9,152.4,2.2,2037,3.570,12:53:16,2022-08-11,6.48,0.000,0.000,-9999.000,-1.031,-1.554,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,133.530731,25,-1.235163,133.918411,133.743805,0.174606,2.455668,2.454926,1.648815,0.825135,0.184032,0.003288,0.191746,1.947122,100.169060,0.000370,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811130626,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
35,13:06:57,2022-08-11,gsw light adap,Shane,,rhov,016,002,0.387467,2.916676,0.342030,12.607862,1.633758,1.277329,5.248816,3.615058,12.583065,16.094275,51.706490,0.441786,PSF-00338_20220811130657,0.000000,0.000000,0.000000,74.863670,137.300598,0.454746,0.5,0.80,358.267639,28.86,22.57,35.04,33.68,101.51,156.1,154.3,1.2,1970,3.570,13:06:42,2022-08-11,6.34,0.001,0.003,0.012,-0.459,-1.116,-2.053,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,123.339417,25,-14.546130,119.512794,122.735619,-3.222824,2.455196,2.460407,1.650722,0.828510,0.183623,-0.015067,0.194360,1.886341,74.863670,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811130657,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
36,13:07:16,2022-08-11,gsw light adap,Shane,,rhov,016,003,0.479055,2.914595,0.411431,15.076394,1.710023,1.283450,5.301221,3.591198,12.643769,16.846106,52.224407,0.441786,PSF-00338_20220811130716,0.000000,0.000000,0.000000,78.787926,142.756302,0.448095,0.5,0.80,366.417786,30.20,22.67,35.04,33.86,101.51,155.8,150.6,3.3,2044,3.570,13:06:42,2022-08-11,6.34,0.001,0.002,0.011,-0.053,-0.077,-0.286,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,129.351135,25,-13.969411,125.479820,128.768784,-3.288963,2.455351,2.462452,1.648550,0.822026,0.183580,-0.012976,0.195967,1.953828,78.787926,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811130716,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
37,13:07:37,2022-08-11,gsw light adap,Shane,,rhov,017,001,0.060805,2.921113,0.059565,2.300044,1.377810,1.312848,5.171156,3.793347,12.932996,13.572941,50.941582,0.441786,PSF-00338_20220811130737,0.000000,0.000000,0.000000,80.315353,102.813995,0.218829,0.5,0.80,160.815353,24.34,23.19,35.04,33.42,101.51,156.6,153.2,2.2,1837,3.570,13:06:42,2022-08-11,6.34,0.002,0.003,-9999.000,-1.438,-3.397,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,99.253891,25,-3.926517,97.480415,98.882393,-1.401978,2.456157,2.453292,1.655388,0.826633,0.183599,-0.018347,0.197773,1.766763,80.315353,0.000380,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811130737,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
38,13:07:51,2022-08-11,gsw light adap,Shane,,rhov,017,002,0.061976,2.917684,0.060687,2.531757,1.357253,1.285539,5.450171,4.092917,12.663971,13.370440,53.690182,0.441786,PSF-00338_20220811130751,0.000000,0.000000,0.000000,101.883171,135.509140,0.248145,0.5,0.80,171.383942,23.99,22.72,35.03,34.36,101.51,156.2,153.1,2.0,1727,3.569,13:06:42,2022-08-11,6.34,0.000,0.001,-9999.000,0.065,0.753,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,132.049438,25,-3.231854,130.955811,132.273102,-1.317291,2.455439,2.452736,1.651777,0.826436,0.183687,-0.006712,0.198973,1.666870,101.883171,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811130751,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
39,13:08:03,2022-08-11,gsw light adap,Shane,,rhov,017,003,0.062415,2.916686,0.061108,2.516430,1.353783,1.282444,5.395065,4.041283,12.633582,13.336350,53.147724,0.441786,PSF-00338_20220811130803,0.000000,0.000000,0.000000,93.300102,122.818916,0.240344,0.5,0.80,16.569874,23.95,22.69,35.01,34.17,101.51,156.1,153.2,1.8,172,3.569,13:06:42,2022-08-11,6.34,0.001,0.004,-9999.000,-0.064,-0.114,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,119.710205,25,-3.015469,118.758560,119.799538,-1.040977,2.455392,2.452678,1.650732,0.826661,0.183814,-0.008729,0.199926,0.262800,93.300102,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220811130803,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
