SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
26,12:21:31,2022-08-15,gsw light adap,Shane,,rhov,014,001,0.343380,2.914359,0.307186,4.963433,1.544243,1.404220,3.138841,1.594598,13.898904,15.284845,31.068100,0.441786,PSF-00338_20220815122131,0.000000,0.000000,0.000000,64.894081,153.873444,0.578263,0.5,0.80,25.621975,44.77,40.71,26.37,24.78,101.03,155.8,147.2,5.5,111,4.016,12:20:49,2022-08-15,7.00,0.001,0.004,0.012,0.139,0.220,0.548,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,144.794937,25,-9.032475,143.314362,144.829269,-1.514908,2.483808,2.484774,1.648305,0.815949,0.258238,-0.016441,0.132503,0.207168,64.894081,0.000388,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122131,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
27,12:21:48,2022-08-15,gsw light adap,Shane,,rhov,015,001,0.020811,2.913496,0.020663,0.505759,1.405954,1.391656,3.815062,2.409107,13.773934,13.915449,37.759617,0.441786,PSF-00338_20220815122148,0.000000,0.000000,0.000000,74.616554,90.535835,0.175834,0.5,0.80,108.880905,40.58,40.17,26.45,28.09,101.04,155.7,154.3,0.9,1548,4.015,12:20:49,2022-08-15,7.00,0.000,0.002,0.015,-1.283,-2.698,-7.265,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,89.450600,25,-1.139507,88.829041,89.394852,-0.565811,2.483010,2.478674,1.647408,0.828579,0.257455,0.020391,0.134355,1.505545,74.616554,0.000368,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122148,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
28,12:22:03,2022-08-15,gsw light adap,Shane,,rhov,015,002,0.023168,2.913877,0.022986,0.503906,1.419124,1.404885,3.579181,2.160058,13.905588,14.046525,35.426830,0.441786,PSF-00338_20220815122203,0.000000,0.000000,0.000000,82.435730,201.156738,0.590192,0.5,0.80,32.006462,40.81,40.40,26.51,27.00,101.03,155.7,154.7,0.6,136,4.015,12:20:49,2022-08-15,7.00,0.001,0.003,-9999.000,0.461,2.018,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,201.156738,25,1.378181,201.648468,202.536713,-0.888245,2.483319,2.478988,1.647803,0.829360,0.256794,0.007055,0.135861,0.229576,82.435730,0.000381,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122203,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
29,12:22:14,2022-08-15,gsw light adap,Shane,,rhov,015,003,0.035868,2.915072,0.035432,0.824642,1.440401,1.417126,3.731610,2.291209,14.026647,14.257023,36.935299,0.441786,PSF-00338_20220815122214,0.000000,0.000000,0.000000,78.525070,112.167809,0.299932,0.5,0.80,118.347374,41.31,40.64,26.56,27.71,101.03,155.9,154.3,1.0,986,3.972,12:20:49,2022-08-15,7.00,0.003,0.003,0.017,-0.369,-1.017,-2.618,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,110.814926,25,-1.133006,110.321045,111.033333,-0.712288,2.483653,2.479710,1.649046,0.828481,0.256330,0.014733,0.137023,0.998213,78.525070,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122214,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
30,12:24:34,2022-08-15,gsw light adap,Shane,,rhov,017,001,0.066004,2.915642,0.064542,1.930788,1.539758,1.485330,4.472746,2.932989,14.698927,15.237546,44.262596,0.441786,PSF-00338_20220815122434,0.000000,0.000000,0.000000,74.190613,92.529297,0.198193,0.5,0.80,151.707260,41.40,39.94,27.66,30.85,101.05,156.0,154.5,1.0,1914,3.957,12:20:49,2022-08-15,7.00,-0.000,0.003,0.011,0.122,0.346,2.088,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,90.050697,25,-2.646777,88.933472,89.879089,-0.945618,2.482369,2.479589,1.649641,0.828852,0.245386,0.038951,0.152155,1.835777,74.190613,0.000366,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122434,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
31,12:24:51,2022-08-15,gsw light adap,Shane,,rhov,017,002,0.070444,2.915212,0.068781,1.762997,1.532786,1.483070,4.051263,2.518477,14.676921,15.168932,40.092560,0.441786,PSF-00338_20220815122451,0.000000,0.000000,0.000000,225.490814,258.563293,0.127909,0.5,0.80,95.527863,40.94,39.61,27.77,29.13,101.05,155.9,142.8,8.4,1867,4.012,12:20:49,2022-08-15,7.00,0.000,0.004,0.013,-1.629,-3.567,-9.919,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,257.123718,25,-2.763793,253.464462,255.795914,-2.331451,2.481881,2.478896,1.649193,0.808166,0.244290,0.017231,0.153846,1.793756,225.490814,0.000371,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122451,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
32,12:25:09,2022-08-15,gsw light adap,Shane,,rhov,017,003,0.078876,2.916784,0.076799,2.275498,1.524224,1.460127,4.430069,2.905845,14.449479,15.083788,43.840149,0.441786,PSF-00338_20220815122509,0.000000,0.000000,0.000000,161.363846,198.374481,0.186570,0.5,0.80,137.984665,40.47,38.77,27.87,30.68,101.05,156.1,154.1,1.3,1849,4.011,12:20:49,2022-08-15,7.00,0.001,0.003,0.000,-3.382,-2.513,25.940,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,194.252731,25,-5.224831,190.826660,193.142883,-2.316223,2.480655,2.478192,1.650835,0.828253,0.243317,0.034456,0.155659,1.777369,161.363846,0.000368,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122509,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
33,12:25:23,2022-08-15,gsw light adap,Shane,,rhov,018,001,0.026557,2.916400,0.026318,0.878767,1.486366,1.461595,4.756387,3.270022,14.463643,14.708773,47.068241,0.441786,PSF-00338_20220815122523,0.000000,0.000000,0.000000,74.649452,104.799927,0.287696,0.5,0.80,227.984299,39.30,38.64,27.94,31.93,101.05,156.0,153.8,1.4,1981,4.011,12:20:49,2022-08-15,7.00,-0.002,-0.000,0.009,0.498,1.429,1.965,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,100.959778,25,-3.665554,100.552795,101.129623,-0.576828,2.480450,2.476450,1.650433,0.827742,0.242596,0.048613,0.157113,1.896750,74.649452,0.000370,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122523,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
34,12:25:41,2022-08-15,gsw light adap,Shane,,rhov,019,001,0.031475,2.912273,0.031138,0.953316,1.478250,1.451288,4.480862,3.002612,14.361547,14.628354,44.341373,0.441786,PSF-00338_20220815122541,0.000000,0.000000,0.000000,167.825821,200.824677,0.164317,0.5,0.80,124.580956,38.88,38.17,28.03,30.88,101.05,155.5,154.0,1.0,1895,4.010,12:20:49,2022-08-15,7.00,0.001,0.000,0.005,-1.846,-4.030,-12.376,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,194.461227,25,-8.092637,189.523819,192.721558,-3.197739,2.479758,2.475821,1.646139,0.828072,0.241754,0.034946,0.158914,1.819346,167.825821,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122541,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
35,12:25:57,2022-08-15,gsw light adap,Shane,,rhov,019,002,0.063809,2.915901,0.062443,1.910424,1.505103,1.451239,4.504930,2.999828,14.360809,14.893825,44.578781,0.441786,PSF-00338_20220815122557,0.000000,0.000000,0.000000,177.685974,220.183212,0.193009,0.5,0.80,151.024521,39.43,38.02,28.10,30.97,101.06,156.0,152.2,2.4,1956,4.011,12:20:49,2022-08-15,7.00,0.002,0.004,0.019,-2.869,-2.025,22.332,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,215.904587,25,-6.118234,211.590164,214.057053,-2.466888,2.479527,2.476619,1.649912,0.824875,0.241116,0.035291,0.160519,1.874225,177.685974,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122557,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
36,12:26:10,2022-08-15,gsw light adap,Shane,,rhov,019,003,0.036258,2.915231,0.035813,1.440866,1.519354,1.478713,5.445083,3.925729,14.632537,15.034698,53.881569,0.441786,PSF-00338_20220815122610,0.000000,0.000000,0.000000,75.721977,103.106422,0.265594,0.5,0.80,203.494125,39.68,38.62,28.15,34.34,101.06,155.9,151.5,2.8,1915,4.010,12:20:49,2022-08-15,7.00,-0.002,0.001,-9999.000,0.118,0.733,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,99.420189,25,-4.001741,98.101257,99.099495,-0.998238,2.480370,2.476972,1.649212,0.823601,0.240599,0.075815,0.161832,1.837434,75.721977,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122610,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
37,12:26:22,2022-08-15,gsw light adap,Shane,,rhov,020,001,0.035535,2.916385,0.035107,1.061298,1.541143,1.511243,4.504529,2.963387,14.955291,15.251177,44.576900,0.441786,PSF-00338_20220815122622,0.000000,0.000000,0.000000,76.666473,120.779282,0.365235,0.5,0.80,274.755676,40.14,39.36,28.20,30.97,101.05,156.0,153.2,1.8,1881,4.009,12:20:49,2022-08-15,7.00,-0.000,0.002,-9999.000,-1.276,0.889,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,116.809486,25,-3.771425,116.074203,117.002968,-0.928764,2.481407,2.477623,1.650417,0.826621,0.240125,0.034059,0.162922,1.806012,76.666473,0.000382,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122622,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
38,12:26:40,2022-08-15,gsw light adap,Shane,,rhov,020,002,0.030973,2.918148,0.030648,1.137661,1.487616,1.455594,5.115918,3.628302,14.405440,14.722346,50.630219,0.441786,PSF-00338_20220815122640,0.000000,0.000000,0.000000,75.836418,89.768822,0.155203,0.5,0.80,5.943638,38.59,37.76,28.27,33.22,101.04,156.3,154.5,1.1,96,4.008,12:20:49,2022-08-15,7.00,0.001,0.003,0.016,0.311,0.441,0.156,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,89.415909,25,-0.173666,89.595078,89.594933,0.000145,2.479103,2.475335,1.652264,0.828896,0.239474,0.060568,0.164635,0.193589,75.836418,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122640,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
39,12:27:01,2022-08-15,gsw light adap,Shane,,rhov,021,001,0.120498,2.916358,0.115716,3.932931,1.572635,1.461877,4.896867,3.324232,14.468046,15.564207,48.463799,0.441786,PSF-00338_20220815122701,0.000000,0.000000,0.000000,77.537659,114.126480,0.320599,0.5,0.80,242.270294,40.60,37.74,28.35,32.45,101.04,156.0,149.6,4.1,1889,4.008,12:20:49,2022-08-15,7.00,0.003,0.001,0.011,0.144,0.077,-1.010,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,106.766937,25,-7.892968,104.071136,106.223282,-2.152145,2.479063,2.478271,1.650389,0.820147,0.238713,0.050094,0.166704,1.813711,77.537659,0.000386,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122701,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
40,12:27:15,2022-08-15,gsw light adap,Shane,,rhov,021,002,0.049113,2.913384,0.048299,1.168911,1.510863,1.477847,3.890875,2.380012,14.625995,14.952750,38.507313,0.441786,PSF-00338_20220815122715,0.000000,0.000000,0.000000,106.595993,346.252441,0.692144,0.5,0.80,41.947994,38.89,38.04,28.40,28.43,101.04,155.7,152.9,1.8,152,4.008,12:20:49,2022-08-15,7.00,-0.001,-0.001,-9999.000,-0.421,-1.156,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,346.252441,25,2.882665,349.392426,349.138855,0.253571,2.479482,2.475758,1.647292,0.826045,0.238238,0.001763,0.168133,0.243974,106.595993,0.000382,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122715,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
41,12:27:26,2022-08-15,gsw light adap,Shane,,rhov,021,003,0.043091,2.920287,0.042465,1.667040,1.527991,1.481168,5.359457,3.831466,14.658714,15.122112,53.041084,0.441786,PSF-00338_20220815122726,0.000000,0.000000,0.000000,68.062302,86.389648,0.212147,0.5,0.80,169.262802,39.26,38.06,28.43,34.06,101.04,156.5,153.1,2.2,1995,4.008,12:20:49,2022-08-15,7.00,-0.000,-0.000,-9999.000,-0.932,-1.557,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,84.916237,25,-1.355893,84.829330,85.031998,-0.202667,2.479492,2.476288,1.654516,0.826341,0.237928,0.068927,0.169179,1.908956,68.062302,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122726,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
42,12:27:44,2022-08-15,gsw light adap,Shane,,rhov,023,001,0.078152,2.916682,0.076113,2.235099,1.541069,1.478120,4.420764,2.879695,14.628438,15.251430,43.750771,0.441786,PSF-00338_20220815122744,0.000000,0.000000,0.000000,88.606239,141.848663,0.375347,0.5,0.80,67.672836,39.44,37.83,28.50,30.64,101.04,156.1,154.3,1.1,451,4.000,12:20:49,2022-08-15,7.00,-0.001,0.001,0.012,0.532,1.595,2.135,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,133.516068,25,-9.004615,130.547760,132.832382,-2.284622,2.479146,2.476534,1.650728,0.828580,0.237281,0.026619,0.170835,0.514275,88.606239,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122744,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
43,12:28:50,2022-08-15,gsw light adap,Shane,,rhov,024,001,0.028786,2.916695,0.028504,0.953465,1.497894,1.471034,4.772275,3.274382,14.561234,14.827106,47.239025,0.441786,PSF-00338_20220815122850,0.000000,0.000000,0.000000,78.057289,96.074776,0.187536,0.5,0.80,122.580032,37.58,36.90,28.85,31.99,101.02,156.1,153.2,1.9,1634,4.006,12:20:49,2022-08-15,7.00,-0.000,0.001,-9999.000,-0.184,-0.110,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,95.645073,25,-0.279537,95.612885,95.794876,-0.181992,2.477738,2.473719,1.650741,0.826510,0.234082,0.038738,0.177488,1.583253,78.057289,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122850,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
44,12:29:04,2022-08-15,gsw light adap,Shane,,rhov,024,002,0.021961,2.916476,0.021797,0.792700,1.503806,1.481472,5.058432,3.554626,14.664486,14.885554,50.071339,0.441786,PSF-00338_20220815122904,0.000000,0.000000,0.000000,35.181999,43.871998,0.198076,0.5,0.80,156.571625,37.59,37.04,28.91,33.02,101.02,156.1,152.5,2.3,1976,4.006,12:20:49,2022-08-15,7.00,-0.001,-0.001,0.007,1.428,-0.605,-5.235,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,43.871998,25,0.135125,43.963551,44.007298,-0.043747,2.477914,2.473732,1.650512,0.825318,0.233525,0.050598,0.178693,1.892260,35.181999,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122904,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
45,12:29:14,2022-08-15,gsw light adap,Shane,,rhov,024,003,0.018922,2.917843,0.018800,0.589133,1.509137,1.492557,4.579833,3.070696,14.772925,14.937037,45.329960,0.441786,PSF-00338_20220815122914,0.000000,0.000000,0.000000,13.233662,17.015575,0.222262,0.5,0.80,141.644806,37.63,37.22,28.95,31.26,101.03,156.2,154.4,1.2,1593,3.950,12:20:49,2022-08-15,7.00,0.001,0.002,-9999.000,-2.513,-1.937,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,17.015575,25,0.947035,17.526268,17.963839,-0.437571,2.478161,2.473773,1.651944,0.828713,0.233109,0.028770,0.179638,1.546337,13.233662,0.000382,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122914,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
46,12:29:29,2022-08-15,gsw light adap,Shane,,rhov,025,001,0.067840,2.914794,0.066297,1.630759,1.495651,1.449638,3.914325,2.418674,14.347945,14.803370,38.742455,0.441786,PSF-00338_20220815122929,0.000000,0.000000,0.000000,93.692421,242.720230,0.613990,0.5,0.80,288.627350,37.17,36.02,29.01,28.53,101.03,155.9,142.3,8.7,1175,4.006,12:20:49,2022-08-15,7.00,0.003,0.004,0.024,-0.497,-0.824,-4.662,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,236.022232,25,-7.243811,234.613174,235.467026,-0.853851,2.476431,2.473076,1.648757,0.807366,0.232570,-0.004116,0.181023,1.168730,93.692421,0.000381,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815122929,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
47,12:30:38,2022-08-15,gsw light adap,Shane,,rhov,026,001,0.287038,2.916439,0.261319,7.227639,1.669879,1.466558,4.380718,2.710839,14.515059,16.527399,43.357559,0.441786,PSF-00338_20220815123038,0.000000,0.000000,0.000000,72.288391,93.571182,0.227450,0.5,0.80,180.366699,40.75,35.78,29.33,30.49,101.04,156.1,153.6,1.6,1982,4.004,12:20:49,2022-08-15,7.00,-0.000,-0.000,0.008,-0.687,-1.192,0.303,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,93.571182,25,3.675770,94.892975,97.251717,-2.358742,2.476011,2.478257,1.650474,0.827313,0.229681,0.015089,0.187819,1.897979,72.288391,0.000380,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123038,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
48,12:30:54,2022-08-15,gsw light adap,Shane,,rhov,027,002,0.102687,2.914910,0.099193,3.016592,1.560832,1.475775,4.540797,2.979965,14.605997,15.447819,44.941029,0.441786,PSF-00338_20220815123054,0.000000,0.000000,0.000000,83.927032,131.076065,0.359707,0.5,0.80,257.497803,37.95,35.88,29.39,31.11,101.04,155.9,153.8,1.3,1790,3.958,12:20:49,2022-08-15,7.00,0.002,0.002,0.014,0.712,0.378,2.460,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,121.409653,25,-10.440375,117.903114,120.622162,-2.719048,2.476137,2.474153,1.648878,0.827648,0.229123,0.021845,0.189280,1.723767,83.927032,0.000381,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123054,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
49,12:31:20,2022-08-15,gsw light adap,Shane,,rhov,027,003,0.083674,2.914473,0.081339,2.657301,1.548675,1.473717,4.746636,3.197960,14.586132,15.328032,46.979881,0.441786,PSF-00338_20220815123120,0.000000,0.000000,0.000000,90.074303,164.582840,0.452711,0.5,0.80,326.339691,37.42,35.61,29.49,31.89,101.04,155.8,145.6,6.6,1802,4.002,12:31:10,2022-08-15,6.87,-0.002,-0.001,0.009,2.758,1.039,0.827,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,154.761673,25,-9.717852,153.128021,154.852402,-1.724380,2.475725,2.473544,1.648423,0.813042,0.228168,0.029964,0.191689,1.735064,90.074303,0.000379,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123120,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
50,12:31:32,2022-08-15,gsw light adap,Shane,,rhov,027,001,0.078338,2.917347,0.076289,2.393220,1.523599,1.456226,4.597108,3.073509,14.413046,15.079877,45.500042,0.441786,PSF-00338_20220815123132,0.000000,0.000000,0.000000,155.203339,230.191467,0.325764,0.5,0.80,215.441696,36.72,35.09,29.54,31.33,101.04,156.2,150.9,3.4,1653,4.002,12:31:10,2022-08-15,6.87,0.000,0.002,0.014,-2.565,-3.839,4.075,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,226.854446,25,-3.060975,227.258926,227.126526,0.132401,2.474963,2.472487,1.651424,0.822404,0.227738,0.022627,0.192746,1.600661,155.203339,0.000379,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123132,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
51,12:31:46,2022-08-15,gsw light adap,Shane,,rhov,028,001,0.035260,2.917027,0.034839,1.334049,1.518682,1.481113,5.257878,3.739197,14.658937,15.030761,52.038490,0.441786,PSF-00338_20220815123146,0.000000,0.000000,0.000000,79.204559,108.206696,0.268025,0.5,0.80,120.771896,36.50,35.60,29.59,33.71,101.04,156.1,154.7,0.9,1126,4.002,12:31:10,2022-08-15,6.87,0.001,0.002,-9999.000,0.182,0.800,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,106.756210,25,-1.237949,107.050179,106.967140,0.083038,2.475677,2.472152,1.651089,0.829207,0.227310,0.050992,0.194079,1.124723,79.204559,0.000381,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123146,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
52,12:32:02,2022-08-15,gsw light adap,Shane,,rhov,028,002,0.085620,2.916299,0.083178,2.832301,1.575770,1.496012,4.905783,3.330013,14.806866,15.596277,48.555283,0.441786,PSF-00338_20220815123202,0.000000,0.000000,0.000000,76.572418,124.932693,0.387091,0.5,0.80,133.967010,37.77,35.86,29.64,32.48,101.04,156.0,154.3,1.1,865,4.002,12:31:10,2022-08-15,6.87,-0.001,0.001,0.009,0.444,0.964,0.894,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,117.020844,25,-7.840961,115.637543,117.081573,-1.444031,2.476042,2.474020,1.650327,0.828526,0.226885,0.035335,0.195504,0.888696,76.572418,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123202,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
53,12:32:16,2022-08-15,gsw light adap,Shane,,rhov,028,003,0.084082,2.919933,0.081729,2.799747,1.552884,1.474251,4.903350,3.350467,14.591781,15.370066,48.532169,0.441786,PSF-00338_20220815123216,0.000000,0.000000,0.000000,83.570480,147.248932,0.432454,0.5,0.80,298.815002,37.13,35.25,29.68,32.47,101.03,156.5,146.9,6.1,1727,4.001,12:31:10,2022-08-15,6.87,-0.000,0.001,-9999.000,0.844,2.118,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,136.725067,25,-10.640973,134.610413,136.594177,-1.983765,2.475165,2.473078,1.654142,0.815489,0.226534,0.034764,0.196769,1.667581,83.570480,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220815123216,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
