SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
26,12:23:23,2022-08-18,gsw light adap,Shane,,rhov,020,002,0.001519,2.915563,0.001518,0.033714,1.328238,1.327283,3.523799,2.195561,13.103466,13.112892,34.788353,0.441786,PSF-00338_20220818122323,0.000000,0.000000,0.000000,60.529591,65.827492,0.080482,0.5,0.80,15.055155,45.52,45.49,23.57,26.73,101.29,155.9,154.8,0.7,468,3.840,12:21:22,2022-08-18,7.05,-0.003,-0.002,-9999.000,-0.097,0.152,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,65.827492,25,1.041994,65.887573,66.870834,-0.983261,2.491323,2.486475,1.649559,0.829487,0.288800,0.037433,0.166010,0.529562,60.529591,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122323,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
27,12:23:36,2022-08-18,gsw light adap,Shane,,rhov,021,001,0.050287,2.917409,0.049435,1.115971,1.356068,1.324520,3.586804,2.230735,13.076679,13.388144,35.411671,0.441786,PSF-00338_20220818122336,0.000000,0.000000,0.000000,84.278580,132.457764,0.363732,0.5,0.80,63.563690,46.33,45.26,23.62,27.04,101.29,156.2,149.7,4.1,437,3.853,12:21:22,2022-08-18,7.05,-0.001,-0.000,0.004,1.343,2.337,4.761,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,127.264381,25,-5.412427,125.720505,127.038322,-1.317818,2.490982,2.487633,1.651489,0.820444,0.288219,0.040353,0.167349,0.501763,84.278580,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122336,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
28,12:25:32,2022-08-18,gsw light adap,Shane,,rhov,021,002,0.000721,2.916343,0.000721,0.017519,1.347796,1.347300,3.748233,2.400437,13.299085,13.303978,36.998482,0.441786,PSF-00338_20220818122532,0.000000,0.000000,0.000000,63.375591,73.208214,0.134310,0.5,0.80,35.152733,44.10,44.08,24.34,27.79,101.31,156.0,153.2,1.8,654,3.852,12:21:22,2022-08-18,7.05,-0.001,-0.001,-9999.000,0.213,0.548,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,73.208214,25,1.157152,73.467850,74.366867,-0.899017,2.489124,2.484221,1.650374,0.826581,0.280023,0.040922,0.179549,0.698182,63.375591,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122532,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
29,12:25:44,2022-08-18,gsw light adap,Shane,,rhov,019,004,0.004767,2.916675,0.004759,0.125138,1.337593,1.334052,3.932135,2.594542,13.167987,13.202939,38.812805,0.441786,PSF-00338_20220818122544,0.000000,0.000000,0.000000,65.729500,72.491165,0.093276,0.5,0.80,58.179699,43.55,43.44,24.42,28.61,101.31,156.1,152.4,2.4,1559,3.852,12:21:22,2022-08-18,7.05,0.002,0.003,-9999.000,-0.030,0.029,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,72.491165,25,0.840468,72.602753,73.332726,-0.729973,2.488194,2.483414,1.650720,0.825158,0.279133,0.049661,0.180676,1.515738,65.729500,0.000375,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122544,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
30,12:26:10,2022-08-18,gsw light adap,Shane,,rhov,021,003,0.043308,2.916052,0.042674,0.861988,1.363163,1.338765,3.361847,1.998684,13.214380,13.455201,33.183357,0.441786,PSF-00338_20220818122610,0.000000,0.000000,0.000000,91.408966,172.796692,0.471003,0.5,0.80,141.918320,43.96,43.17,24.58,25.94,101.31,156.0,148.8,4.6,753,3.850,12:21:22,2022-08-18,7.05,0.001,0.003,0.003,0.162,-1.040,-1.802,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,169.399734,25,-3.081406,169.597504,169.711288,-0.113785,2.487775,2.483964,1.650069,0.818768,0.277340,0.016863,0.183229,0.787576,91.408966,0.000384,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122610,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
31,12:26:34,2022-08-18,gsw light adap,Shane,,rhov,023,001,0.059063,2.913886,0.057890,1.046857,1.344389,1.314703,3.135926,1.791537,12.977094,13.270115,30.953915,0.441786,PSF-00338_20220818122634,0.000000,0.000000,0.000000,91.326355,171.191696,0.466526,0.5,0.80,155.173370,43.02,42.07,24.71,24.77,101.31,155.7,154.9,0.6,832,3.850,12:21:22,2022-08-18,7.05,-0.001,-0.000,0.009,1.410,2.435,-3.003,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,163.425919,25,-8.179935,161.382431,163.001160,-1.618729,2.486169,2.482562,1.647813,0.829591,0.275895,0.002157,0.185629,0.858271,91.326355,0.000380,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122634,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
32,12:26:54,2022-08-18,gsw light adap,Shane,,rhov,024,001,0.008895,2.916061,0.008868,0.171756,1.331850,1.326988,3.249575,1.917725,13.098612,13.146611,32.076351,0.441786,PSF-00338_20220818122654,0.000000,0.000000,0.000000,50.702332,62.617779,0.190289,0.5,0.80,43.881798,42.43,42.28,24.78,25.37,101.31,156.0,153.3,1.7,577,3.794,12:21:22,2022-08-18,7.05,0.003,0.003,-9999.000,0.162,0.069,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,62.617779,25,1.158545,63.051224,63.777824,-0.726601,2.486444,2.481688,1.650079,0.826762,0.275089,0.008062,0.187503,0.627899,50.702332,0.000380,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122654,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
33,12:27:09,2022-08-18,gsw light adap,Shane,,rhov,024,002,0.009415,2.915496,0.009385,0.219370,1.337610,1.331397,3.647371,2.309761,13.142171,13.203501,36.003059,0.441786,PSF-00338_20220818122709,0.000000,0.000000,0.000000,45.538185,49.935577,0.088061,0.5,0.80,19.504408,42.50,42.30,24.83,27.32,101.31,155.9,154.4,1.0,554,3.851,12:21:22,2022-08-18,7.05,0.002,0.004,-9999.000,-0.048,0.101,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,49.935577,25,0.413269,50.132275,50.349380,-0.217106,2.486466,2.481773,1.649489,0.828672,0.274583,0.029921,0.188945,0.607303,45.538185,0.000378,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122709,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
34,12:27:19,2022-08-18,gsw light adap,Shane,,rhov,024,003,0.019922,2.913242,0.019787,0.510494,1.328516,1.314030,3.875149,2.546633,12.970326,13.113312,38.250217,0.441786,PSF-00338_20220818122719,0.000000,0.000000,0.000000,69.067955,71.795227,0.037987,0.5,0.80,33.919220,42.12,41.66,24.86,28.36,101.31,155.7,154.4,0.8,2232,3.850,12:21:22,2022-08-18,7.05,0.001,0.002,-9999.000,-0.126,-0.055,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,71.795227,25,0.663087,71.656105,72.459175,-0.803070,2.485549,2.481215,1.647144,0.828813,0.274203,0.041618,0.189927,2.123652,69.067955,0.000369,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122719,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
35,12:28:28,2022-08-18,gsw light adap,Shane,,rhov,026,001,0.357414,2.915323,0.318381,6.089259,1.524951,1.352792,3.415226,1.890275,13.353723,15.053143,33.712479,0.441786,PSF-00338_20220818122828,0.000000,0.000000,0.000000,73.016525,112.784088,0.352599,0.5,0.80,217.463913,47.33,41.98,25.22,26.20,101.30,155.9,152.7,2.1,1542,3.849,12:21:22,2022-08-18,7.05,0.004,-0.001,0.013,0.622,1.068,2.132,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,110.913277,25,-1.796094,110.787750,110.985664,-0.197914,2.485912,2.488634,1.649309,0.825704,0.270308,0.012617,0.196927,1.499945,73.016525,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122828,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
36,12:28:48,2022-08-18,gsw light adap,Shane,,rhov,027,001,0.046804,2.915780,0.046065,1.429876,1.387176,1.346707,4.441375,3.054199,13.293127,13.692592,43.840099,0.441786,PSF-00338_20220818122848,0.000000,0.000000,0.000000,81.076027,114.079575,0.289303,0.5,0.80,211.537918,42.78,41.53,25.33,30.73,101.31,156.0,154.4,1.0,1828,3.848,12:21:22,2022-08-18,7.05,-0.000,0.000,-9999.000,1.098,2.270,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,110.803482,25,-3.324723,109.941246,110.750542,-0.809296,2.485237,2.482060,1.649785,0.828647,0.269154,0.064420,0.198711,1.758423,81.076027,0.000368,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122848,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
37,12:29:01,2022-08-18,gsw light adap,Shane,,rhov,027,002,0.059525,2.916712,0.058335,1.477237,1.435760,1.394002,3.933203,2.497444,13.760309,14.172503,38.824978,0.441786,PSF-00338_20220818122901,0.000000,0.000000,0.000000,85.368279,132.669464,0.356534,0.5,0.80,240.518021,44.07,42.79,25.41,28.62,101.31,156.1,154.3,1.2,1687,3.849,12:21:22,2022-08-18,7.05,0.002,0.002,-9999.000,0.037,0.117,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,130.093567,25,-2.288301,130.714417,130.378204,0.336212,2.487002,2.483914,1.650759,0.828502,0.268313,0.038402,0.199881,1.630602,85.368279,0.000367,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122901,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
38,12:29:12,2022-08-18,gsw light adap,Shane,,rhov,027,003,0.059881,2.916791,0.058677,1.878407,1.397358,1.344238,4.545613,3.148255,13.267879,13.792179,44.866032,0.441786,PSF-00338_20220818122912,0.000000,0.000000,0.000000,81.718323,127.977211,0.361462,0.5,0.80,195.593338,42.72,41.10,25.48,31.13,101.32,156.1,153.4,1.7,1353,3.848,12:21:22,2022-08-18,7.05,-0.000,0.002,-9999.000,0.310,0.644,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,120.752693,25,-7.499202,118.618011,120.468292,-1.850281,2.484586,2.481947,1.650842,0.827008,0.267610,0.067671,0.200888,1.329148,81.718323,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122912,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
39,12:29:27,2022-08-18,gsw light adap,Shane,,rhov,028,001,0.032936,2.917116,0.032568,0.827245,1.378803,1.355412,3.885219,2.506416,13.379027,13.609911,38.350281,0.441786,PSF-00338_20220818122927,0.000000,0.000000,0.000000,64.685226,86.576729,0.252857,0.5,0.80,132.973419,41.96,41.25,25.55,28.40,101.31,156.1,151.8,2.8,1315,3.848,12:21:22,2022-08-18,7.05,0.002,0.003,-9999.000,0.275,0.060,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,85.790634,25,-0.606437,86.076378,85.969505,0.106873,2.484784,2.480822,1.651182,0.824017,0.266793,0.034294,0.202192,1.294746,64.685226,0.000376,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122927,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
40,12:29:41,2022-08-18,gsw light adap,Shane,,rhov,028,002,0.034658,2.915758,0.034251,0.858128,1.392334,1.368047,3.864712,2.472378,13.503573,13.743301,38.147388,0.441786,PSF-00338_20220818122941,0.000000,0.000000,0.000000,70.133682,104.854408,0.331133,0.5,0.80,150.204285,42.22,41.48,25.61,28.31,101.31,156.0,152.0,2.6,1134,3.848,12:21:22,2022-08-18,7.05,-0.001,-0.000,0.015,0.248,0.265,0.923,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,103.185654,25,-1.440404,103.640198,103.412140,0.228058,2.485100,2.481184,1.649763,0.824414,0.266142,0.032529,0.203480,1.131518,70.133682,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122941,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
41,12:29:59,2022-08-18,gsw light adap,Shane,,rhov,029,001,0.371189,2.918350,0.329304,5.958030,1.517493,1.349412,3.306947,1.789454,13.318783,14.977751,32.639771,0.441786,PSF-00338_20220818122959,0.000000,0.000000,0.000000,93.577621,142.999619,0.345609,0.5,0.80,83.922386,45.86,40.78,25.67,25.66,101.32,156.3,154.5,1.1,607,3.847,12:21:22,2022-08-18,7.05,0.004,-0.004,0.022,0.248,0.588,1.395,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,138.324020,25,-4.725194,137.037277,138.268295,-1.231018,2.484076,2.486420,1.652476,0.828951,0.265518,0.001349,0.205081,0.655491,93.577621,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818122959,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
42,12:30:18,2022-08-18,gsw light adap,Shane,,rhov,030,001,0.057849,2.914253,0.056723,1.070282,1.372983,1.342650,3.241051,1.868068,13.252622,13.552028,31.990797,0.441786,PSF-00338_20220818123018,0.000000,0.000000,0.000000,62.834858,105.190590,0.402657,0.5,0.80,163.678253,41.36,40.45,25.72,25.32,101.31,155.8,137.0,12.1,1016,3.847,12:21:22,2022-08-18,7.05,0.001,-0.002,-9999.000,-0.281,-0.061,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,100.677254,25,-4.641611,98.922012,100.542961,-1.620949,2.483596,2.479905,1.648194,0.798204,0.264978,-0.003057,0.206797,1.025121,62.834858,0.000379,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818123018,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
43,12:31:01,2022-08-18,gsw light adap,Shane,,rhov,034,001,0.026116,2.919915,0.025884,0.570241,1.392179,1.376094,3.569406,2.177226,13.583165,13.741948,35.232944,0.441786,PSF-00338_20220818123101,0.000000,0.000000,0.000000,102.901337,150.412750,0.315874,0.5,0.80,150.317261,41.72,41.24,25.81,26.95,101.31,156.5,154.8,1.1,1190,3.845,12:21:22,2022-08-18,7.05,0.000,0.000,0.009,0.553,1.380,1.867,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,147.149918,25,-3.568041,145.560623,146.840088,-1.279465,2.484694,2.480403,1.654124,0.829450,0.264028,0.014490,0.210925,1.181813,102.901337,0.000379,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818123101,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
44,12:31:15,2022-08-18,gsw light adap,Shane,,rhov,034,002,0.005808,2.915848,0.005796,0.134726,1.379356,1.375543,3.675532,2.296176,13.576856,13.614495,36.278175,0.441786,PSF-00338_20220818123115,0.000000,0.000000,0.000000,67.715050,96.426483,0.297755,0.5,0.80,204.953217,41.25,41.14,25.85,27.45,101.32,156.0,153.1,1.9,1721,3.845,12:21:22,2022-08-18,7.05,-0.002,-0.000,-9999.000,0.131,0.189,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,96.426483,25,-0.055722,96.171501,96.370689,-0.199188,2.484548,2.479715,1.649857,0.826369,0.263682,0.019870,0.212174,1.661607,67.715050,0.000373,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818123115,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
45,12:31:25,2022-08-18,gsw light adap,Shane,,rhov,034,003,0.011911,2.917823,0.011863,0.323430,1.383976,1.374837,4.071768,2.687792,13.570524,13.660738,40.190975,0.441786,PSF-00338_20220818123125,0.000000,0.000000,0.000000,94.430565,105.226280,0.102595,0.5,0.80,86.745598,41.33,41.05,25.87,29.21,101.31,156.2,143.4,8.2,2114,3.817,12:21:22,2022-08-18,7.05,-0.001,0.002,-9999.000,-1.011,-2.597,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,105.226280,25,0.983487,105.269913,106.211044,-0.941132,2.484422,2.479820,1.651924,0.809250,0.263412,0.040137,0.213064,2.016586,94.430565,0.000368,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818123125,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
46,12:31:45,2022-08-18,gsw light adap,Shane,,rhov,035,001,0.043619,2.917135,0.042977,1.149612,1.368532,1.336023,4.006707,2.638175,13.187179,13.508063,39.548100,0.441786,PSF-00338_20220818123145,0.000000,0.000000,0.000000,92.579124,115.706940,0.199883,0.5,0.80,39.691658,40.71,39.74,25.94,28.94,101.31,156.1,154.3,1.2,496,3.788,12:31:38,2022-08-18,6.97,0.000,0.001,-9999.000,-0.204,-0.783,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,114.907623,25,-0.681661,115.231995,115.024399,0.207596,2.482530,2.479016,1.651202,0.828617,0.262726,0.036103,0.214894,0.555559,92.579124,0.000377,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818123145,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
47,12:32:02,2022-08-18,gsw light adap,Shane,,rhov,035,002,0.009920,2.914979,0.009886,0.247403,1.354398,1.347389,3.824877,2.470479,13.299369,13.368552,37.753353,0.441786,PSF-00338_20220818123202,0.000000,0.000000,0.000000,75.595383,89.566467,0.155986,0.5,0.80,32.464970,40.19,39.99,25.98,28.14,101.31,155.9,145.9,6.4,520,3.845,12:31:38,2022-08-18,6.97,0.001,0.003,-9999.000,-0.683,-0.922,-9999.000,1,150,0.005,2.000000,0,mpf,10000,500,5.000000,2.000000,300,300,300,89.566467,25,0.186667,89.551094,89.753380,-0.202286,2.482871,2.478252,1.648950,0.813601,0.262318,0.026293,0.216386,0.577133,75.595383,0.000374,2.416988,-0.000071,1.000000,2.422773,-0.000075,1.000000,0.602665,0.600994,0.107103,0.000000,PSF-00338_20220818123202,PFA-00366,PSA-00383,PSF-00338,RHS-00157,2.0.0,2022-03-31T18:26:44.181Z
